,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,QS,¿ÏÅõ,¿ÏºÀ,»ïÁø/9,º¼³Ý/9,È¨·±/9,»ï/º¼,ÇÇ¾ÈÅ¸À²,ÇÇÃâ·çÀ²,ÇÇÀåÅ¸À²,ÇÇOPS,WHIP,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
2066,2016,06,18,KT,1,0,0,0,10.00,2.00,0.00,5.00,0.390,0.409,0.463,0.873,2.00,0.500,61.1,4.00,-0.05,2.12,1.69,0.21
2067,2016,06,18,»ï¼º,1,0,0,0,5.00,6.00,1.00,0.83,0.306,0.405,0.444,0.849,1.89,0.333,70.5,6.00,0.01,6.00,6.34,-0.05
2068,2016,06,18,KIA,1,0,0,0,7.88,3.38,0.00,2.33,0.364,0.405,0.455,0.860,1.88,0.444,53.3,7.88,0.08,3.05,2.92,0.22
2069,2016,06,18,ÇÑÈ­,1,0,0,0,10.00,4.00,1.00,2.50,0.317,0.370,0.463,0.833,1.89,0.387,38.5,10.00,-0.10,4.23,3.91,0.14
2070,2016,06,19,µÎ»ê,1,1,0,0,6.00,3.00,1.00,2.00,0.257,0.316,0.400,0.716,1.33,0.286,103.8,1.00,0.69,4.78,4.85,0.22
2071,2016,06,19,·Ôµ¥,1,0,0,0,7.00,3.00,2.00,2.33,0.212,0.278,0.424,0.702,1.11,0.208,97.2,3.00,0.30,6.00,5.97,-0.00
2072,2016,06,19,KIA,1,0,0,0,5.00,3.00,0.00,1.67,0.333,0.381,0.410,0.791,1.78,0.382,68.8,5.00,0.13,3.56,3.73,0.19
2073,2016,06,19,Hero,1,0,0,0,2.00,3.00,1.00,0.67,0.257,0.316,0.486,0.802,1.33,0.250,56.6,6.00,0.08,5.67,6.17,-0.03
2074,2016,06,19,NC,1,0,0,0,5.00,3.00,2.00,1.67,0.378,0.429,0.595,1.023,1.89,0.387,72.4,7.00,0.18,6.78,7.03,-0.04
2075,2016,06,19,»ï¼º,1,1,0,0,9.00,5.00,0.00,1.80,0.156,0.270,0.188,0.458,1.11,0.217,70.0,2.00,0.37,3.34,3.17,0.29
2076,2016,06,19,LG,1,0,0,0,5.00,5.00,2.00,1.00,0.333,0.422,0.487,0.909,2.00,0.344,61.7,7.00,-0.36,7.45,7.80,-0.21
2077,2016,06,19,ÇÑÈ­,1,0,0,0,4.00,6.00,1.00,0.67,0.333,0.422,0.462,0.884,2.11,0.353,45.5,11.00,-0.47,6.23,6.67,-0.08
2078,2016,06,19,SK,1,0,0,0,5.62,5.62,1.12,1.00,0.324,0.439,0.618,1.057,2.00,0.357,48.2,11.25,-0.22,6.67,7.06,-0.07
2079,2016,06,19,KT,1,0,0,0,6.00,6.00,5.00,1.00,0.468,0.537,0.830,1.367,3.11,0.472,63.6,13.00,-0.26,11.89,12.20,-0.17
2080,2016,06,21,µÎ»ê,1,1,0,0,7.00,0.00,1.00,-,0.100,0.100,0.233,0.333,0.33,0.091,125.0,1.00,0.58,3.56,3.36,0.39
2081,2016,06,21,ÇÑÈ­,1,1,0,0,8.00,4.00,1.00,2.00,0.133,0.229,0.233,0.462,0.89,0.136,90.9,2.00,0.42,4.67,4.57,0.13
2082,2016,06,21,LG,1,0,0,0,7.00,4.00,2.00,1.75,0.229,0.341,0.400,0.741,1.33,0.231,80.4,4.00,0.18,7.00,7.14,-0.06
2083,2016,06,21,KIA,1,0,0,0,11.00,3.00,1.00,3.67,0.286,0.333,0.400,0.733,1.44,0.375,60.3,6.00,0.13,3.67,3.19,0.29
2084,2016,06,21,Hero,1,0,0,0,4.00,1.00,2.00,4.00,0.278,0.316,0.472,0.788,1.22,0.267,43.5,7.00,-0.06,6.34,6.59,-0.06
2085,2016,06,21,SK,1,0,0,0,10.00,1.00,1.00,10.00,0.325,0.341,0.475,0.816,1.56,0.414,39.7,7.00,-0.16,3.23,2.75,0.27
2086,2016,06,21,NC,1,0,0,0,6.00,3.00,2.00,2.00,0.306,0.375,0.583,0.958,1.56,0.321,57.4,8.00,-0.08,6.56,6.69,-0.07
2087,2016,06,21,·Ôµ¥,1,0,0,0,3.38,7.88,0.00,0.43,0.371,0.488,0.457,0.946,2.50,0.406,57.1,10.12,-0.32,5.55,6.16,-0.02
2088,2016,06,21,»ï¼º,1,0,0,0,5.62,3.38,0.00,1.67,0.439,0.489,0.585,1.074,2.62,0.500,45.5,10.12,-0.31,3.92,4.11,0.22
2089,2016,06,21,KT,1,0,0,0,6.75,4.50,3.38,1.50,0.410,0.467,0.667,1.133,2.50,0.419,53.6,12.38,-0.41,8.92,9.07,-0.10
2090,2016,06,22,SK,1,1,0,0,4.00,2.00,0.00,2.00,0.182,0.229,0.182,0.410,0.89,0.207,75.0,0.00,0.43,3.45,3.67,0.18
2091,2016,06,22,Hero,1,1,0,0,8.00,2.00,0.00,4.00,0.188,0.235,0.281,0.517,0.89,0.250,87.5,1.00,0.66,2.56,2.35,0.38
2092,2016,06,22,·Ôµ¥,1,0,0,0,8.00,0.00,0.00,-,0.222,0.263,0.333,0.596,0.89,0.286,50.0,4.00,0.14,2.56,2.37,0.26
2093,2016,06,22,»ï¼º,1,0,0,0,1.12,0.00,2.25,-,0.323,0.323,0.581,0.903,1.25,0.286,83.3,4.50,0.16,6.67,7.12,-0.06
2094,2016,06,22,LG,1,0,0,0,5.62,1.12,3.38,5.00,0.351,0.385,0.703,1.087,1.75,0.345,46.3,11.25,-0.22,7.67,7.70,-0.13
2095,2016,06,22,KIA,1,0,0,0,5.00,6.00,0.00,0.83,0.500,0.552,0.673,1.225,3.56,0.553,43.8,18.00,-0.74,4.56,4.89,0.07
2096,2016,06,23,»ï¼º,1,0,0,0,3.00,4.00,0.00,0.75,0.100,0.229,0.167,0.395,0.78,0.111,100.0,0.00,0.74,4.67,5.17,0.08
2097,2016,06,23,SK,1,1,1,0,13.00,3.00,0.00,4.33,0.182,0.250,0.242,0.492,1.00,0.300,77.8,2.00,0.54,1.78,1.08,0.68
2098,2016,06,23,KIA,1,1,0,0,10.00,0.00,1.00,-,0.182,0.182,0.364,0.545,0.67,0.227,87.0,2.00,0.44,2.89,2.36,0.38
2099,2016,06,23,KT,1,0,0,0,2.00,1.00,0.00,2.00,0.395,0.410,0.500,0.910,1.78,0.417,75.0,4.00,0.31,3.56,3.95,0.18
2100,2016,06,23,Hero,1,1,0,0,8.00,4.00,0.00,2.00,0.297,0.366,0.378,0.744,1.67,0.379,73.3,4.00,0.21,3.23,3.12,0.30
2101,2016,06,23,LG,1,0,0,0,2.25,7.88,2.25,0.29,0.297,0.435,0.514,0.948,2.25,0.273,58.1,4.50,-0.18,9.80,10.67,-0.24
2102,2016,06,23,·Ôµ¥,1,0,0,0,6.75,1.12,0.00,6.00,0.290,0.333,0.484,0.817,1.25,0.360,45.5,5.62,0.03,2.55,2.44,0.33
2103,2016,06,23,µÎ»ê,1,0,0,0,7.00,6.00,0.00,1.17,0.286,0.419,0.429,0.847,1.78,0.357,50.0,9.00,0.01,4.78,5.01,0.13
2104,2016,06,23,NC,1,1,0,0,8.25,1.50,0.00,5.50,0.233,0.283,0.279,0.562,1.00,0.312,76.9,2.25,0.76,2.59,2.37,0.62
2105,2016,06,23,ÇÑÈ­,1,0,0,0,7.50,5.25,0.00,1.43,0.175,0.292,0.200,0.492,1.17,0.226,78.6,2.25,0.70,3.75,3.77,0.24
2106,2016,06,24,SK,1,1,0,0,6.00,1.00,0.00,6.00,0.278,0.297,0.278,0.575,1.22,0.333,72.7,1.00,0.39,2.67,2.63,0.38
2107,2016,06,24,·Ôµ¥,1,1,0,0,9.90,0.90,0.90,11.00,0.206,0.250,0.324,0.574,0.80,0.273,92.1,1.80,0.71,3.37,2.96,0.44
2108,2016,06,24,KT,1,0,0,0,7.00,5.00,0.00,1.40,0.179,0.324,0.214,0.538,1.11,0.238,63.6,2.00,0.32,4.12,4.23,0.22
2109,2016,06,24,KIA,1,1,0,0,12.00,3.00,0.00,4.00,0.219,0.278,0.281,0.559,1.11,0.333,80.0,2.00,0.49,2.00,1.41,0.54
2110,2016,06,24,LG,1,0,0,0,4.00,5.00,2.00,0.80,0.250,0.342,0.469,0.811,1.44,0.222,58.8,7.00,-0.01,7.34,7.73,-0.13
2111,2016,06,24,ÇÑÈ­,1,1,0,0,4.50,1.80,0.90,2.50,0.325,0.357,0.425,0.782,1.50,0.353,80.9,3.60,0.32,4.57,4.74,0.13
2112,2016,06,24,»ï¼º,1,1,0,0,8.00,4.00,1.00,2.00,0.242,0.316,0.333,0.649,1.33,0.280,66.0,5.00,0.11,4.67,4.57,0.11
2113,2016,06,24,NC,1,0,0,0,8.00,6.00,1.00,1.33,0.242,0.390,0.394,0.784,1.56,0.292,68.5,5.00,0.13,6.00,6.13,-0.05
2114,2016,06,24,µÎ»ê,1,0,0,0,6.75,1.12,1.12,6.00,0.290,0.333,0.484,0.817,1.25,0.333,62.5,5.62,0.07,4.55,4.50,0.11
2115,2016,06,24,Hero,1,0,0,0,4.50,1.12,2.25,4.00,0.400,0.415,0.600,1.015,2.12,0.412,56.3,10.12,-0.41,6.30,6.43,-0.23
2116,2016,06,25,KIA,1,1,0,0,12.00,2.00,0.00,6.00,0.129,0.182,0.129,0.311,0.67,0.211,100.0,0.00,0.82,1.67,1.02,0.75
2117,2016,06,25,ÇÑÈ­,1,1,0,0,4.00,4.00,1.00,1.00,0.161,0.257,0.258,0.515,1.00,0.154,105.3,1.00,0.57,5.56,5.90,0.02
2118,2016,06,25,µÎ»ê,1,0,0,0,8.00,5.00,2.00,1.60,0.270,0.357,0.486,0.844,1.67,0.296,73.8,5.00,0.20,6.12,6.02,0.06
2119,2016,06,25,Hero,1,0,0,0,9.00,2.70,0.90,3.33,0.300,0.349,0.400,0.749,1.50,0.379,66.2,5.40,0.09,3.87,3.59,0.39
2120,2016,06,25,KT,1,0,0,0,5.40,2.70,1.80,2.00,0.333,0.391,0.571,0.963,1.70,0.353,65.8,7.20,-0.05,6.27,6.45,-0.08
2121,2016,06,25,SK,1,0,0,0,9.00,4.00,2.00,2.25,0.229,0.325,0.400,0.725,1.33,0.250,49.0,4.00,-0.22,6.23,6.08,-0.18
2122,2016,06,25,LG,1,0,0,0,5.40,5.40,0.90,1.00,0.342,0.435,0.474,0.908,1.90,0.375,64.5,5.40,0.03,5.57,5.84,0.02
2123,2016,06,25,NC,1,0,0,0,10.00,9.00,1.00,1.11,0.263,0.404,0.368,0.773,2.11,0.333,56.8,6.00,-0.13,5.89,5.84,0.09
2124,2016,06,25,·Ôµ¥,1,0,0,0,10.12,6.75,3.38,1.50,0.395,0.477,0.763,1.240,2.62,0.462,77.4,9.00,-0.14,8.55,8.37,-0.19
2125,2016,06,25,»ï¼º,1,0,0,0,5.40,5.40,2.70,1.00,0.392,0.466,0.588,1.054,2.60,0.405,61.4,10.80,-0.56,8.17,8.45,-0.25
2126,2016,06,26,LG,1,1,0,0,8.00,2.00,0.00,4.00,0.200,0.273,0.233,0.506,0.89,0.273,88.9,1.00,0.72,2.89,2.74,0.33
2127,2016,06,26,·Ôµ¥,1,0,0,0,10.00,0.00,1.00,-,0.316,0.308,0.474,0.781,1.33,0.393,75.5,4.00,0.25,2.89,2.36,0.29
2128,2016,06,26,KIA,1,0,0,0,8.00,5.00,0.00,1.60,0.333,0.409,0.333,0.742,2.00,0.419,77.8,4.00,0.35,3.56,3.51,0.13
2129,2016,06,26,SK,1,0,0,0,11.00,4.00,2.00,2.75,0.316,0.395,0.474,0.869,1.78,0.400,84.5,5.00,0.14,5.78,5.42,0.08
2130,2016,06,26,»ï¼º,1,0,0,0,7.00,4.00,4.00,1.75,0.282,0.349,0.615,0.964,1.67,0.250,74.5,8.00,-0.08,9.23,9.25,-0.11
2131,2016,06,26,Hero,1,1,0,0,4.50,2.25,0.00,2.00,0.207,0.258,0.241,0.499,1.00,0.240,75.0,2.25,0.36,3.42,3.61,0.17
2132,2016,06,26,µÎ»ê,1,0,0,0,8.64,3.24,1.08,2.67,0.436,0.500,0.590,1.090,2.40,0.533,77.7,6.48,-0.11,5.11,5.04,0.06
2133,2016,06,26,ÇÑÈ­,1,0,0,0,9.00,3.00,1.00,3.00,0.357,0.413,0.524,0.937,2.00,0.438,39.8,10.00,-0.29,4.45,4.25,0.01
2134,2016,06,26,KT,1,0,0,0,10.12,4.50,2.25,2.25,0.286,0.359,0.514,0.873,1.75,0.333,26.8,12.38,-0.31,6.17,5.87,0.01
2135,2016,06,26,NC,1,0,0,0,9.00,9.00,2.00,1.00,0.390,0.510,0.756,1.266,2.78,0.467,47.4,15.00,-0.40,7.89,8.01,-0.15
2136,2016,06,28,SK,1,1,0,0,6.00,2.00,0.00,3.00,0.161,0.212,0.226,0.438,0.78,0.200,85.7,1.00,0.57,3.00,3.01,0.29
2137,2016,06,28,KIA,1,0,0,0,5.00,3.00,0.00,1.67,0.265,0.342,0.294,0.636,1.33,0.310,84.6,2.00,0.43,3.89,4.12,0.11
2138,2016,06,28,ÇÑÈ­,1,0,0,0,7.00,5.00,0.00,1.40,0.265,0.366,0.324,0.689,1.56,0.321,80.0,2.00,0.32,4.12,4.23,0.19
2139,2016,06,28,µÎ»ê,1,1,0,0,5.00,7.00,2.00,0.71,0.294,0.415,0.529,0.944,1.89,0.296,98.6,2.00,0.32,7.78,8.17,-0.13
2140,2016,06,28,·Ôµ¥,1,1,0,0,8.10,3.60,0.90,2.25,0.182,0.289,0.273,0.562,1.00,0.217,72.9,3.60,0.56,4.67,4.59,0.26
2141,2016,06,28,»ï¼º,1,1,0,0,6.75,4.82,1.93,1.40,0.351,0.455,0.568,1.022,1.93,0.393,75.6,6.75,0.04,6.89,7.04,-0.05
2142,2016,06,28,KT,1,0,0,0,3.00,2.00,3.00,1.50,0.413,0.438,0.761,1.198,2.33,0.400,59.5,10.00,-0.10,8.00,8.36,-0.07
2143,2016,06,28,LG,1,0,0,0,6.75,1.12,3.38,6.00,0.361,0.395,0.667,1.061,1.75,0.370,37.0,12.38,-0.25,7.80,7.77,-0.11
2144,2016,06,28,Hero,1,0,0,0,7.00,1.00,5.00,7.00,0.368,0.390,0.868,1.259,1.67,0.333,33.3,13.00,-0.39,10.00,9.94,-0.27
2145,2016,06,28,NC,1,0,0,0,5.62,7.88,1.12,0.71,0.371,0.477,0.571,1.049,2.50,0.400,45.9,13.50,-0.36,7.05,7.48,-0.03
2146,2016,06,29,NC,1,0,0,0,9.00,1.00,1.00,9.00,0.188,0.212,0.312,0.525,0.78,0.227,53.6,3.00,0.24,3.45,3.08,0.26
2147,2016,06,29,KIA,1,1,0,0,8.00,2.00,1.00,4.00,0.294,0.351,0.412,0.763,1.33,0.360,77.6,3.00,0.40,4.34,4.19,0.24
2148,2016,06,29,·Ôµ¥,1,1,0,0,5.00,8.00,0.00,0.62,0.294,0.429,0.471,0.899,2.00,0.345,77.8,4.00,0.27,4.89,5.27,0.00
2149,2016,06,29,SK,1,0,0,0,7.00,2.00,1.00,3.50,0.316,0.341,0.474,0.815,1.56,0.355,79.4,4.00,0.36,4.23,4.13,0.30
2150,2016,06,29,Hero,1,1,0,0,9.00,2.00,0.00,4.50,0.273,0.333,0.303,0.636,1.22,0.375,66.7,4.00,0.46,2.67,2.41,0.39
2151,2016,06,29,LG,1,0,0,0,5.40,5.40,0.00,1.00,0.258,0.351,0.355,0.706,1.56,0.296,61.5,3.24,0.06,4.27,4.52,0.08
2152,2016,06,29,»ï¼º,1,0,0,0,7.56,2.16,0.00,3.50,0.353,0.389,0.412,0.801,1.68,0.444,64.3,4.32,0.11,2.71,2.56,0.31
2153,2016,06,29,KT,1,0,0,0,8.00,5.00,2.00,1.60,0.375,0.444,0.625,1.069,2.22,0.433,75.6,7.00,-0.04,6.45,6.41,-0.06
2154,2016,06,29,ÇÑÈ­,1,0,0,0,3.38,1.12,3.38,3.00,0.444,0.459,0.806,1.265,2.12,0.433,78.1,7.88,-0.11,8.17,8.44,-0.11
2155,2016,06,29,µÎ»ê,1,0,0,0,6.00,10.00,1.00,0.60,0.316,0.451,0.500,0.951,2.44,0.333,60.2,9.00,-0.24,7.45,7.94,-0.18
2156,2016,06,30,µÎ»ê,1,1,1,1,9.00,3.00,0.00,3.00,0.000,0.129,0.000,0.129,0.33,0.000,100.0,0.00,0.90,3.00,2.80,0.39
2157,2016,06,30,Hero,1,0,0,0,8.00,5.00,0.00,1.60,0.342,0.422,0.368,0.791,2.00,0.419,73.7,5.00,0.17,3.89,3.90,0.12
2158,2016,06,30,KT,1,1,0,0,8.00,1.00,2.00,8.00,0.278,0.333,0.472,0.806,1.22,0.308,78.4,5.00,0.25,5.78,5.65,0.10
2159,2016,06,30,·Ôµ¥,1,0,0,0,10.80,5.40,0.00,2.00,0.275,0.383,0.400,0.783,1.70,0.393,66.7,5.40,0.15,3.37,3.09,0.29
2160,2016,06,30,LG,1,0,0,0,9.00,4.09,1.64,2.20,0.214,0.312,0.429,0.741,1.27,0.241,49.2,7.36,-0.06,5.67,5.52,0.07
2161,2016,06,30,NC,1,0,0,0,7.88,6.75,0.00,1.17,0.290,0.405,0.355,0.760,1.88,0.375,73.3,4.50,0.08,4.17,4.22,0.06
2162,2016,06,30,»ï¼º,1,0,0,0,12.54,1.93,2.89,6.50,0.316,0.350,0.605,0.955,1.50,0.409,71.4,6.75,-0.03,5.71,5.01,0.06
2163,2016,06,30,KIA,1,0,0,0,4.09,4.91,1.64,0.83,0.340,0.407,0.489,0.897,2.00,0.341,62.5,8.18,-0.09,6.76,7.14,-0.12
2164,2016,06,30,SK,1,0,0,0,6.75,4.50,2.25,1.50,0.387,0.457,0.613,1.070,2.00,0.435,45.5,11.25,-0.14,6.92,6.99,-0.08
2165,2016,06,30,ÇÑÈ­,1,0,0,0,5.62,3.38,0.00,1.67,0.389,0.450,0.472,0.922,2.12,0.452,38.9,12.38,-0.31,3.92,4.11,0.08
2166,2016,07,01,Hero,1,0,0,0,8.00,6.00,1.00,1.33,0.368,0.435,0.526,0.961,2.22,0.419,69.9,7.00,0.18,5.34,5.34,0.14
2167,2016,07,01,KIA,1,0,0,0,3.38,2.25,3.38,1.50,0.444,0.439,0.750,1.189,2.25,0.394,58.0,11.25,-0.26,8.55,8.87,-0.11
2168,2016,07,02,µÎ»ê,1,1,0,0,5.00,5.00,0.00,1.00,0.207,0.314,0.241,0.556,1.22,0.240,90.9,1.00,0.64,4.23,4.50,0.16
2169,2016,07,02,SK,1,0,0,0,5.00,3.00,0.00,1.67,0.229,0.289,0.257,0.547,1.22,0.267,81.8,1.00,0.44,3.56,3.73,0.15
2170,2016,07,02,Hero,1,0,0,0,7.00,0.00,4.00,-,0.270,0.270,0.595,0.865,1.11,0.231,113.6,5.00,0.16,7.89,7.71,-0.13
2171,2016,07,02,LG,1,1,0,0,5.00,1.00,2.00,5.00,0.235,0.257,0.412,0.669,1.00,0.222,80.6,4.00,0.25,5.78,5.86,-0.06
2172,2016,07,02,ÇÑÈ­,1,0,0,0,5.00,7.00,1.00,0.71,0.344,0.462,0.469,0.930,2.00,0.385,84.3,4.00,0.27,6.34,6.72,-0.04
2173,2016,07,02,KIA,1,0,0,0,9.00,7.88,0.00,1.14,0.382,0.476,0.471,0.947,2.50,0.481,60.0,9.00,-0.32,4.30,4.28,0.17
2174,2016,07,03,Hero,1,0,0,0,7.36,3.27,1.64,2.25,0.348,0.392,0.478,0.870,1.82,0.389,81.4,4.91,0.16,5.49,5.42,-0.00
2175,2016,07,03,SK,1,0,0,0,8.00,5.00,1.00,1.60,0.324,0.409,0.514,0.923,1.89,0.379,66.3,7.00,-0.04,5.34,5.35,0.06
2176,2016,07,03,KIA,1,0,0,0,4.50,9.90,0.00,0.45,0.324,0.500,0.405,0.905,2.30,0.375,72.0,3.60,0.32,6.27,6.92,-0.11
2177,2016,07,03,LG,1,0,0,0,5.00,4.00,1.00,1.25,0.415,0.447,0.585,1.032,2.33,0.432,61.2,8.00,-0.19,5.34,5.56,0.01
2178,2016,07,05,»ï¼º,1,1,0,0,5.00,2.00,0.00,2.50,0.212,0.270,0.333,0.604,1.00,0.241,70.0,3.00,0.32,3.56,3.74,0.21
2179,2016,07,05,LG,1,0,0,0,4.50,4.50,2.25,1.00,0.265,0.359,0.471,0.830,1.62,0.250,62.5,7.88,-0.08,7.80,8.18,-0.16
2180,2016,07,06,KIA,1,1,0,0,6.00,3.00,0.00,2.00,0.235,0.297,0.235,0.533,1.22,0.286,100.0,0.00,0.67,3.34,3.40,0.19
2181,2016,07,06,ÇÑÈ­,1,0,0,0,8.00,2.00,1.00,4.00,0.194,0.235,0.290,0.526,0.89,0.217,90.9,2.00,0.39,4.00,3.80,0.13
2182,2016,07,06,NC,1,1,0,0,6.00,2.00,0.00,3.00,0.257,0.308,0.343,0.651,1.22,0.300,75.0,3.00,0.49,3.34,3.41,0.25
2183,2016,07,06,Hero,1,0,0,0,10.00,5.00,1.00,2.00,0.263,0.364,0.421,0.785,1.67,0.333,75.3,5.00,0.17,4.89,4.69,0.16
2184,2016,07,06,µÎ»ê,1,1,0,0,5.00,6.00,0.00,0.83,0.257,0.366,0.371,0.737,1.67,0.300,60.0,6.00,-0.01,4.56,4.89,0.15
2185,2016,07,06,KT,1,0,0,0,9.00,7.00,1.00,1.29,0.303,0.439,0.424,0.863,1.89,0.391,66.3,7.00,0.00,5.78,5.79,0.01
2186,2016,07,06,SK,1,0,0,0,6.00,8.00,1.00,0.75,0.381,0.490,0.571,1.062,2.67,0.429,50.8,13.00,-0.52,6.78,7.17,-0.08
2187,2016,07,06,·Ôµ¥,1,0,0,0,6.75,3.38,3.38,2.00,0.333,0.400,0.611,1.011,1.88,0.333,33.9,13.50,-0.33,8.55,8.63,-0.17
2188,2016,07,07,KIA,1,1,0,0,5.00,1.00,1.00,5.00,0.100,0.125,0.233,0.358,0.44,0.080,76.9,1.00,0.50,4.34,4.41,0.18
2189,2016,07,07,µÎ»ê,1,1,0,0,4.00,1.00,0.00,4.00,0.206,0.229,0.294,0.523,0.89,0.233,87.5,1.00,0.64,3.12,3.29,0.30
2190,2016,07,07,ÇÑÈ­,1,0,0,0,7.00,1.00,1.00,7.00,0.351,0.368,0.514,0.882,1.56,0.414,79.4,3.00,0.22,3.89,3.74,0.13
2191,2016,07,07,NC,1,0,0,0,12.00,2.00,2.00,6.00,0.257,0.297,0.486,0.783,1.22,0.333,85.4,4.00,0.18,4.56,3.92,0.09
2192,2016,07,07,»ï¼º,1,0,0,0,3.00,5.00,3.00,0.60,0.359,0.444,0.718,1.162,2.11,0.333,57.0,11.00,-0.04,9.34,9.91,-0.24
2193,2016,07,07,KT,1,0,0,0,5.00,5.00,0.00,1.00,0.312,0.410,0.406,0.817,1.67,0.357,68.8,2.00,0.11,4.56,4.90,0.08
2194,2016,07,07,Hero,1,0,0,0,4.50,0.00,0.00,-,0.345,0.344,0.552,0.895,1.25,0.370,63.6,4.50,0.14,3.05,3.18,0.19
2195,2016,07,07,·Ôµ¥,1,1,0,0,5.62,2.25,1.12,2.50,0.267,0.343,0.467,0.810,1.25,0.280,37.7,9.00,-0.39,5.55,5.75,-0.03
2196,2016,07,07,SK,1,1,0,0,8.00,2.00,4.00,4.00,0.409,0.435,0.750,1.185,2.22,0.438,41.7,13.00,-0.40,8.34,8.15,-0.11
2197,2016,07,07,LG,1,0,0,0,5.62,3.38,3.38,1.67,0.429,0.476,0.857,1.333,2.25,0.414,50.6,13.50,-0.43,9.17,9.45,-0.15
2198,2016,07,08,SK,1,0,0,0,4.00,2.00,0.00,2.00,0.281,0.314,0.312,0.627,1.22,0.310,72.7,3.00,0.28,3.45,3.67,0.20
2199,2016,07,08,ÇÑÈ­,1,0,0,0,6.00,7.00,0.00,0.86,0.242,0.390,0.273,0.663,1.67,0.296,81.2,3.00,0.45,5.00,5.34,-0.03
2200,2016,07,08,·Ôµ¥,1,0,0,0,4.00,2.00,1.00,2.00,0.257,0.289,0.457,0.747,1.22,0.258,62.5,5.00,0.20,4.89,5.12,0.08
2201,2016,07,08,KIA,1,1,0,0,4.00,2.00,1.00,2.00,0.257,0.297,0.457,0.754,1.22,0.267,52.1,6.00,0.18,4.89,5.12,0.17
2202,2016,07,08,NC,1,0,0,0,4.00,3.00,3.00,1.33,0.333,0.372,0.615,0.987,1.78,0.303,59.3,9.00,-0.15,8.12,8.41,-0.18
2203,2016,07,08,LG,1,0,0,0,3.38,2.25,0.00,1.50,0.312,0.353,0.438,0.790,1.50,0.345,33.3,5.62,-0.24,3.67,3.98,0.18
2204,2016,07,08,»ï¼º,1,0,0,0,3.38,1.12,3.38,3.00,0.273,0.314,0.606,0.920,1.25,0.222,73.5,6.75,-0.07,8.55,8.88,-0.32
2205,2016,07,08,Hero,1,0,0,0,8.00,3.00,2.00,2.67,0.282,0.333,0.487,0.821,1.56,0.310,26.8,7.00,-0.24,5.78,5.63,0.00
2206,2016,07,08,KT,1,0,0,0,10.12,5.62,2.25,1.80,0.303,0.395,0.606,1.001,1.88,0.364,57.4,7.88,-0.07,6.55,6.31,0.02
2207,2016,07,08,µÎ»ê,1,0,0,0,5.00,4.00,3.00,1.25,0.429,0.478,0.690,1.169,2.44,0.441,56.2,12.00,-0.35,8.23,8.47,-0.20
2208,2016,07,09,Hero,1,0,0,0,5.00,4.00,1.00,1.25,0.278,0.333,0.500,0.833,1.56,0.281,79.4,3.00,0.21,5.34,5.56,0.01
2209,2016,07,09,µÎ»ê,1,0,0,0,7.20,1.80,0.90,4.00,0.317,0.349,0.415,0.763,1.50,0.375,66.2,5.40,0.22,3.97,3.84,0.35
2210,2016,07,09,KT,1,0,0,0,8.00,7.00,2.00,1.14,0.297,0.458,0.486,0.945,2.00,0.333,83.3,6.00,0.09,8.45,8.76,-0.26
2211,2016,07,09,·Ôµ¥,1,0,0,0,5.73,8.18,3.27,0.70,0.341,0.473,0.636,1.109,2.27,0.333,68.6,9.00,0.38,9.85,10.24,-0.31
2212,2016,07,09,KIA,1,0,0,0,4.66,8.38,0.93,0.56,0.250,0.400,0.361,0.761,1.86,0.267,66.3,5.59,0.15,6.77,7.27,-0.08
2213,2016,07,09,SK,1,0,0,0,4.00,7.00,0.00,0.57,0.342,0.444,0.421,0.865,2.22,0.382,60.0,6.00,-0.05,5.12,5.60,0.06
2214,2016,07,09,NC,1,0,0,0,6.75,5.62,0.00,1.20,0.300,0.400,0.367,0.767,1.75,0.375,50.0,7.88,0.00,4.05,4.16,0.17
2215,2016,07,09,LG,1,0,0,0,6.10,6.10,2.61,1.00,0.404,0.500,0.638,1.138,2.52,0.432,63.0,11.32,-0.37,8.70,9.04,-0.14
2216,2016,07,09,ÇÑÈ­,1,1,0,0,3.75,1.50,2.25,2.50,0.239,0.271,0.457,0.727,1.08,0.211,102.3,3.00,0.59,6.59,6.83,0.00
2217,2016,07,09,»ï¼º,1,0,0,0,5.25,6.00,0.00,0.88,0.279,0.392,0.279,0.671,1.67,0.333,80.0,3.00,0.47,4.50,4.80,0.11
2218,2016,07,10,LG,1,1,0,0,9.00,4.00,0.00,2.25,0.188,0.278,0.219,0.497,1.11,0.261,100.0,0.00,0.83,3.00,2.79,0.35
2219,2016,07,10,KIA,1,1,0,0,1.00,2.00,0.00,0.50,0.265,0.306,0.382,0.688,1.22,0.273,72.7,3.00,0.39,4.12,4.67,0.11
2220,2016,07,10,KT,1,0,0,0,9.00,5.00,0.00,1.80,0.378,0.442,0.541,0.982,2.11,0.483,68.4,6.00,0.34,3.00,2.79,0.50
2221,2016,07,10,ÇÑÈ­,1,0,0,0,3.00,5.00,0.00,0.60,0.273,0.341,0.273,0.614,1.56,0.273,57.1,6.00,0.16,4.67,5.16,0.09
