,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,타율,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이
443,2016,정수빈,두산,중견수,107,56,624.6666666666666,2,0,175,2,0,0.9890000000000001,0,0,0,0.0,0.242,305,269,49,65,7,2,2,82,20,4,1
447,2016,민병헌,두산,중견수,69,66,476.66666666666674,0,0,118,2,1,1.0,0,0,0,0.0,0.325,579,511,98,166,31,4,16,253,87,1,4
451,2016,박건우,두산,중견수,24,22,157.33333333333334,0,0,32,1,1,1.0,0,0,0,0.0,0.335,540,484,95,162,36,4,20,266,83,4,5
459,2016,조수행,두산,중견수,11,0,28.0,1,0,6,0,0,0.857,0,0,0,0.0,0.276,29,29,16,8,0,0,0,8,3,0,0
476,2016,김문호,롯데,중견수,10,3,32.666666666666664,0,0,8,0,0,1.0,0,0,0,0.0,0.325,599,526,77,171,28,3,7,226,70,3,2
487,2016,아두치,롯데,중견수,57,52,446.66666666666674,2,0,112,2,0,0.983,0,0,0,0.0,0.29100000000000004,272,247,46,72,18,3,7,117,41,1,5
489,2016,이우민,롯데,중견수,34,24,195.0,0,0,47,4,1,1.0,0,0,0,0.0,0.193,98,83,19,16,5,0,1,24,8,4,0
498,2016,전준우,롯데,중견수,25,25,209.33333333333331,0,0,42,0,0,1.0,0,0,0,0.0,0.253,113,99,16,25,7,0,2,38,10,1,0
499,2016,김민하,롯데,중견수,23,8,91.0,1,0,20,2,0,0.9570000000000001,0,0,0,0.0,0.2,49,45,8,9,1,0,1,13,1,2,0
501,2016,맥스웰,롯데,중견수,23,22,186.0,1,0,40,0,0,0.976,0,0,0,0.0,0.28800000000000003,99,80,14,23,3,1,4,40,16,0,1
509,2016,나경민,롯데,중견수,8,2,24.66666666666667,0,0,3,0,0,1.0,0,0,0,0.0,0.23199999999999998,66,56,13,13,2,0,0,15,3,1,1
512,2016,김재유,롯데,중견수,7,4,37.0,0,0,12,0,0,1.0,0,0,0,0.0,0.14800000000000002,30,27,8,4,0,0,0,4,1,1,0
514,2016,오현근,롯데,중견수,6,2,25.0,0,0,7,0,0,1.0,0,0,0,0.0,0.2,17,15,4,3,0,0,0,3,2,0,0
518,2016,박해민,삼성,중견수,119,107,942.0,2,0,316,6,1,0.9940000000000001,0,0,0,0.0,0.3,641,564,109,169,26,12,4,231,61,22,3
532,2016,배영섭,삼성,중견수,29,26,212.33333333333331,0,0,68,1,1,1.0,0,0,0,0.0,0.266,381,323,53,86,17,0,4,115,22,1,1
540,2016,이영욱,삼성,중견수,24,3,76.0,1,0,33,1,0,0.971,0,0,0,0.0,0.163,52,49,16,8,1,0,1,12,4,0,0
543,2016,최선호,삼성,중견수,6,4,32.0,0,0,8,0,0,1.0,0,0,0,0.0,0.115,27,26,11,3,1,0,0,4,3,0,0
558,2016,이용규,한화,중견수,113,113,979.3333333333335,3,0,294,6,5,0.99,0,0,0,0.0,0.35200000000000004,530,452,98,159,20,4,3,196,41,7,1
569,2016,장민석,한화,중견수,31,18,167.0,1,0,39,0,0,0.975,0,0,0,0.0,0.22899999999999998,227,205,38,47,7,3,1,63,16,6,0
583,2016,장운호,한화,중견수,14,6,74.33333333333333,0,0,19,0,0,1.0,0,0,0,0.0,0.237,85,76,7,18,2,1,0,22,11,3,0
597,2016,김호령,KIA,중견수,122,112,1009.6666666666665,3,0,310,10,5,0.991,0,0,0,0.0,0.267,514,453,72,121,18,3,8,169,41,13,2
615,2016,노수광,KIA,중견수,28,20,166.0,0,0,37,2,1,1.0,0,0,0,0.0,0.309,238,207,43,64,4,2,4,84,30,10,0
636,2016,이대형,KT,중견수,117,107,896.0,1,0,212,7,1,0.995,0,0,0,0.0,0.32,654,600,89,192,14,3,1,215,42,7,1
645,2016,유한준,KT,중견수,12,11,69.0,0,0,17,1,0,1.0,0,0,0,0.0,0.336,460,408,70,137,22,0,14,201,64,0,3
650,2016,배병옥,KT,중견수,57,11,162.66666666666666,2,0,38,2,0,0.9520000000000001,0,0,0,0.0,0.26,55,50,10,13,1,0,0,14,3,1,0
658,2016,하준호,KT,중견수,19,11,107.33333333333331,2,0,27,2,0,0.935,0,0,0,0.0,0.21899999999999997,217,187,26,41,5,0,3,55,15,4,1
674,2016,김진곤,KT,중견수,8,0,12.0,1,0,1,1,0,0.667,0,0,0,0.0,0.125,8,8,1,1,0,0,0,1,0,0,0
684,2016,채은성,LG,중견수,15,13,88.0,0,0,25,2,0,1.0,0,0,0,0.0,0.313,451,403,64,126,20,3,9,179,81,2,8
691,2016,안익훈,LG,중견수,66,2,175.0,2,0,45,2,1,0.9590000000000001,0,0,0,0.0,0.267,52,45,13,12,0,1,0,14,4,1,0
692,2016,김용의,LG,중견수,59,48,364.66666666666674,0,0,90,0,0,1.0,0,0,0,0.0,0.318,347,308,62,98,18,4,1,127,20,4,0
698,2016,이천웅,LG,중견수,32,23,174.33333333333337,0,0,57,1,1,1.0,0,0,0,0.0,0.293,320,276,38,81,10,1,6,111,41,6,1
700,2016,임훈,LG,중견수,45,34,288.0,0,0,85,1,0,1.0,0,0,0,0.0,0.261,198,180,20,47,4,0,1,54,14,4,0
704,2016,이형종,LG,중견수,6,2,23.33333333333333,0,0,5,0,0,1.0,0,0,0,0.0,0.282,147,124,14,35,4,2,1,46,14,5,1
708,2016,문선재,LG,중견수,26,17,149.33333333333334,0,0,45,1,0,1.0,0,0,0,0.0,0.28800000000000003,127,111,28,32,3,2,7,60,16,5,1
723,2016,김준완,NC,중견수,88,31,399.0,0,0,95,0,0,1.0,0,0,0,0.0,0.261,325,253,60,66,7,1,1,78,12,2,1
728,2016,김성욱,NC,중견수,53,39,332.6666666666667,1,0,85,2,0,0.9890000000000001,0,0,0,0.0,0.265,348,306,60,81,15,1,15,143,51,7,2
732,2016,이종욱,NC,중견수,65,65,496.66666666666674,1,0,112,1,0,0.991,0,0,0,0.0,0.305,517,453,73,138,24,4,5,185,57,4,5
743,2016,이재율,NC,중견수,11,2,33.0,1,0,10,0,0,0.909,0,0,0,0.0,0.154,13,13,9,2,0,0,0,2,0,0,0
745,2016,권희동,NC,중견수,6,6,25.0,0,0,6,0,0,1.0,0,0,0,0.0,0.268,47,41,4,11,0,0,1,14,9,0,0
759,2016,김강민,SK,중견수,114,107,875.6666666666665,2,0,194,5,1,0.99,0,0,0,0.0,0.298,422,366,59,109,21,0,10,160,47,10,2
768,2016,박재상,SK,중견수,11,9,68.33333333333333,1,0,13,0,0,0.929,0,0,0,0.0,0.298,288,255,37,76,14,1,6,110,35,4,2
772,2016,김재현,SK,중견수,38,14,182.0,1,0,58,2,0,0.9840000000000001,0,0,0,0.0,0.321,193,168,27,54,5,5,1,72,18,8,1
776,2016,조동화,SK,중견수,18,10,89.33333333333331,0,0,15,0,0,1.0,0,0,0,0.0,0.23800000000000002,172,143,24,34,5,0,0,39,16,8,2
783,2016,이진석,SK,중견수,18,4,58.66666666666666,0,0,12,0,0,1.0,0,0,0,0.0,0.18600000000000003,45,43,6,8,1,1,0,11,2,0,0
798,2017,이정후,키움,중견수,108,99,793.0,1,0,209,4,0,0.995,0,0,0,0.0,0.324,622,552,111,179,29,8,2,230,47,2,2
