,X1,Y1,Z1,X2,Y2,Z2
135,0.007324,-0.038086,1.097412,-0.015686,-0.015686,"-0.015686
"
136,0.025635,-0.037842,1.100830,-0.015686,-0.015686,"-0.015686
"
137,0.008545,-0.031006,1.089844,-0.015686,-0.015686,"-0.015686
"
138,0.010010,-0.016846,1.087891,-0.015686,-0.015686,"-0.015686
"
139,0.010742,-0.036377,1.098145,-0.015686,-0.015686,"-0.015686
"
140,0.010010,-0.032471,1.096191,-0.015686,-0.015686,"-0.015686
"
141,0.008301,-0.034912,1.090576,-0.015686,-0.015686,"-0.015686
"
142,0.014893,-0.034668,1.092773,-0.015686,-0.015686,"-0.015686
"
143,0.014160,-0.040527,1.092773,-0.015686,-0.015686,"-0.015686
"
144,0.025635,-0.032227,1.083008,-0.015686,-0.015686,"-0.015686
"
145,0.010986,-0.034912,1.109131,-0.015686,-0.015686,"-0.015686
"
146,0.012207,-0.034180,1.101562,-0.015686,-0.015686,"-0.015686
"
147,0.015869,-0.039062,1.104736,-0.015686,-0.015686,"-0.015686
"
148,0.010254,-0.036377,1.098877,-0.015686,-0.015686,"-0.015686
"
149,0.010254,-0.036377,1.083496,-0.015686,-0.015686,"-0.015686
"
150,0.009277,-0.039795,1.079834,-0.015686,-0.015686,"-0.015686
"
151,0.018066,-0.031006,1.107666,-0.015686,-0.015686,"-0.015686
"
152,0.014160,-0.036621,1.082275,-0.015686,-0.015686,"-0.015686
"
153,0.009766,-0.038818,1.095215,-0.015686,-0.015686,"-0.015686
"
154,0.011230,-0.039795,1.095215,-0.015686,-0.015686,"-0.015686
"
155,0.010986,-0.041748,1.095459,-0.015686,-0.015686,"-0.015686
"
156,0.011475,-0.037842,1.096924,-0.015686,-0.015686,"-0.015686
"
157,0.008057,-0.041748,1.092773,-0.015686,-0.015686,"-0.015686
"
158,0.013184,-0.039307,1.094238,-0.015686,-0.015686,"-0.015686
"
159,0.010986,-0.039795,1.092285,-0.015686,-0.015686,"-0.015686
"
160,0.012451,-0.038086,1.088867,-0.015686,-0.015686,"-0.015686
"
161,0.013916,-0.035645,1.098877,-0.015686,-0.015686,"-0.015686
"
162,0.007812,-0.034424,1.094727,-0.015686,-0.015686,"-0.015686
"
163,0.014893,-0.031982,1.088379,-0.015686,-0.015686,"-0.015686
"
164,0.027588,-0.042969,1.090576,-0.015686,-0.015686,"-0.015686
"
165,0.014160,-0.039307,1.087891,-0.015686,-0.015686,"-0.015686
"
166,0.011719,-0.035400,1.095459,-0.015686,-0.015686,"-0.015686
"
167,0.000732,-0.036133,1.096924,-0.015686,-0.015686,"-0.015686
"
168,0.006592,-0.038086,1.087646,-0.015686,-0.015686,"-0.015686
"
169,0.012207,-0.041016,1.089355,-0.015686,-0.015686,"-0.015686
"
170,0.011719,-0.036133,1.102051,-0.015686,-0.015686,"-0.015686
"
171,0.014648,-0.035889,1.102783,-0.015686,-0.015686,"-0.015686
"
172,0.015381,-0.036133,1.084717,-0.015686,-0.015686,"-0.015686
"
173,0.006592,-0.036377,1.079590,-0.015686,-0.015686,"-0.015686
"
174,0.007324,-0.038818,1.107422,-0.015686,-0.015686,"-0.015686
"
175,0.013916,-0.026123,1.095215,-0.015686,-0.015686,"-0.015686
"
176,0.010742,-0.034180,1.078613,-0.015686,-0.015686,"-0.015686
"
177,0.010742,-0.040039,1.09790015686,0.015686,-0.015686,"-0.015686
"
178,0.009277,-0.035645,1.093750,-0.015686,-0.015686,"-0.015686
"
179,0.009766,-0.033203,1.090820,-0.015686,-0.015686,"-0.015686
"
180,0.009521,-0.038574,1.089355,-0.015686,-0.015686,"-0.015686
"
181,0.006348,-0.039062,1.105225,-0.015686,-0.015686,"-0.015686
"
182,0.008301,-0.032715,1.083008,-0.015686,-0.015686,"-0.015686
"
183,0.010742,-0.036621,1.086670,-0.015686,-0.015686,"-0.015686
"
184,0.012451,-0.039062,1.092529,-0.015686,-0.015686,"-0.015686
"
185,0.015869,-0.036377,1.103271,-0.015686,-0.015686,"-0.015686
"
186,0.013184,-0.039307,1.105225,-0.015686,-0.015686,"-0.015686
"
187,0.012451,-0.037354,1.079346,-0.015686,-0.015686,"-0.015686
"
188,0.013184,-0.035400,1.106689,-0.015686,-0.015686,"-0.015686
"
189,0.014893,-0.038086,1.092529,-0.015686,-0.015686,"-0.015686
"
190,0.015137,-0.036865,1.087646,-0.015686,-0.015686,"-0.015686
"
191,0.009277,-0.042725,1.095703,-0.015686,-0.015686,"-0.015686
"
192,0.009766,-0.039062,1.099121,-0.015686,-0.015686,"-0.015686
"
193,0.009766,-0.035156,1.097412,-0.015686,-0.015686,"-0.015686
"
194,0.006836,-0.035400,1.094727,-0.015686,-0.015686,"-0.015686
"
195,0.010498,-0.040283,1.092529,-0.015686,-0.015686,"-0.015686
"
196,0.009521,-0.038086,1.099121,-0.015686,-0.015686,"-0.015686
"
197,0.004639,-0.036865,1.093262,-0.015686,-0.015686,"-0.015686
"
198,0.011963,-0.035645,1.094727,-0.015686,-0.015686,"-0.015686
"
199,0.014893,-0.042480,1.086182,-0.015686,-0.015686,"-0.015686
"
200,0.009766,-0.033691,1.096924,-0.015686,-0.015686,"-0.015686
"
201,0.010498,-0.044189,1.087402,-0.015686,-0.015686,"-0.015686
"
202,0.016602,-0.040039,1.096191,-0.015686,-0.015686,"-0.015686
"
203,0.000732,-0.039307,1.093018,-0.015686,-0.015686,"-0.015686
"
204,0.029541,-0.033936,1.095947,-0.015686,-0.015686,"-0.015686
"
205,0.027832,-0.034668,1.095459,-0.015686,-0.015686,"-0.015686
"
206,0.013428,-0.033447,1.095215,-0.015686,-0.015686,"-0.015686
"
207,0.013184,-0.042969,1.099365,-0.015686,-0.015686,"-0.015686
"
208,0.025146,-0.031494,1.087158,-0.015686,-0.015686,"-0.015686
"
209,0.026611,-0.046631,1.102539,-0.015686,-0.015686,"-0.015686
"
210,0.008789,-0.035889,1.093262,-0.015686,-0.015686,"-0.015686
"
211,0.007568,-0.043213,1.098145,-0.015686,-0.015686,"-0.015686
"
212,0.005859,-0.036621,1.098389,-0.015686,-0.015686,"-0.015686
"
213,0.006592,-0.035156,1.108643,-0.015686,-0.015686,"-0.015686
"
214,0.012451,-0.040039,1.095459,-0.015686,-0.015686,"-0.015686
"
215,0.005371,-0.033203,1.087891,-0.015686,-0.015686,"-0.015686
"
216,0.010010,-0.031982,1.084473,-0.015686,-0.015686,"-0.015686
"
217,0.013672,-0.034668,1.083740,-0.015686,-0.015686,"-0.015686
"
218,0.012695,-0.038574,1.093262,-0.015686,-0.015686,"-0.015686
"
219,0.017334,-0.034912,1.094727,-0.015686,-0.015686,"-0.015686
"
220,0.015381,-0.034912,1.086914,-0.015686,-0.015686,"-0.015686
"
221,0.012207,-0.034180,1.101318,-0.015686,-0.015686,"-0.015686
"
222,0.014648,-0.047119,1.102295,-0.015686,-0.015686,"-0.015686
"
223,0.011230,-0.041504,1.096924,-0.015686,-0.015686,"-0.015686
"
224,0.012451,-0.037598,1.098389,-0.015686,-0.015686,"-0.015686
"
225,0.010010,-0.040283,1.092041,-0.015686,-0.015686,"-0.015686
"
226,0.013184,-0.038086,1.097168,-0.015686,-0.015686,"-0.015686
"
227,0.014404,-0.037354,1.096436,-0.015686,-0.015686,"-0.015686
"
228,0.007812,-0.040283,1.091797,-0.015686,-0.015686,"-0.015686
"
229,0.011230,-0.037842,1.098633,-0.015686,-0.015686,"-0.015686
"
230,0.003662,-0.041748,1.093018,-0.015686,-0.015686,"-0.015686
"
231,0.000732,-0.035889,1.093262,-0.015686,-0.015686,"-0.015686
"
232,0.013672,-0.034912,1.096924,-0.015686,-0.015686,"-0.015686
"
233,0.004150,-0.033691,1.091553,-0.015686,-0.015686,"-0.015686
"
234,0.011475,-0.038818,1.088623,-0.015686,-0.015686,"-0.015686
"
235,0.006104,-0.038574,1.090820,-0.015686,-0.015686,"-0.015686
"
236,0.009766,-0.035156,1.091064,-0.015686,-0.015686,"-0.015686
"
237,0.010254,-0.042725,1.091553,-0.015686,-0.015686,"-0.015686
"
238,0.010498,-0.036133,1.085693,-0.015686,-0.015686,"-0.015686
"
239,0.014404,-0.046143,1.083984,-0.015686,-0.015686,"-0.015686
"
240,0.017822,-0.037842,1.097412,-0.015686,-0.015686,"-0.015686
"
241,0.030029,-0.037598,1.090576,-0.015686,-0.015686,"-0.015686
"
242,0.003174,-0.018066,1.091553,-0.015686,-0.015686,"-0.015686
"
243,0.015137,-0.038818,1.103760,-0.015686,-0.015686,"-0.015686
"
244,0.011475,-0.041260,1.108643,-0.015686,-0.015686,"-0.015686
"
245,0.015625,-0.045166,1.094482,-0.015686,-0.015686,"-0.015686
"
246,0.002197,-0.035400,1.083740,-0.015686,-0.015686,"-0.015686
"
247,0.007080,-0.035400,1.102051,-0.015686,-0.015686,"-0.015686
"
248,0.009277,-0.035400,1.081055,-0.015686,-0.015686,"-0.015686
"
249,0.005859,-0.040771,1.092285,-0.015686,-0.015686,"-0.015686
"
250,0.004883,-0.039795,1.079346,-0.015686,-0.015686,"-0.015686
"
251,0.009277,-0.040527,1.087646,-0.015686,-0.015686,"-0.015686
"
252,0.012207,-0.037354,1.086670,-0.015686,-0.015686,"-0.015686
"
253,0.008057,-0.031250,1.096191,-0.015686,-0.015686,"-0.015686
"
254,0.011963,-0.033936,1.099121,-0.015686,-0.015686,"-0.015686
"
255,0.018311,-0.033203,1.097168,-0.015686,-0.015686,"-0.015686
"
256,0.014648,-0.035400,1.087402,-0.01,-0.015686,"-0
"
257,0.010498,-0.037109,1.079590,-0.015686,0.686,"-0.015686
"
258,0.010498,-0.029541,1.094727,-0.015686,-0.015686,"-0.015686
"
259,0.014404,-0.041504,1.103027,-0.015686,-0.015686,"-0.015686
"
260,0.007568,-0.039307,1.095215,-0.015686,-0.015686,"-0.015686
"
261,0.015869,-0.040039,1.092773,-0.015686,-0.015686,"-0.015686
"
262,0.014404,-0.046631,1.096191,-0.015686,-0.015686,"-0.015686
"
263,0.000244,-0.035645,1.099365,-0.015686,-0.015686,"-0.015686
"
264,0.027832,-0.038818,1.095947,-0.015686,-0.015686,"-0.015686
"
265,0.027100,-0.034912,1.096436,-0.015686,-0.015686,"-0.015686
"
266,0.007324,-0.018066,1.098145,-0.015686,-0.015686,"-0.015686
"
267,0.011963,-0.035400,1.092041,-0.015686,-0.015686,"-0.015686
"
268,0.010498,-0.033203,1.092773,-0.015686,-0.015686,"-0.015686
"
269,0.018066,-0.038086,1.089600,-0.015686,-0.015686,"-0.015686
"
270,0.014648,-0.041504,1.096436,-0.015686,-0.015686,"-0.015686
"
271,0.007324,-0.036621,1.091309,-0.015686,-0.015686,"-0.015686
"
272,0.016357,-0.037598,1.080322,-0.015686,-0.015686,"-0.015686
"
273,0.016357,-0.040527,1.079102,-0.015686,-0.015686,"-0.015686
"
274,0.021973,-0.035156,1.084473,-0.015686,-0.015686,"-0.015686
"
275,0.012451,-0.040039,1.101562,-0.015686,-0.015686,"-0.015686
"
276,0.015381,-0.038818,1.080078,-0.015686,-0.015686,"-0.015686
"
277,0.011719,-0.029053,1.080811,-0.015686,-0.015686,"-0.015686
"
278,0.014648,-0.038574,1.092773,-0.015686,-0.015686,"-0.015686
"
279,0.010986,-0.039795,1.088135,-0.015686,-0.015686,"-0.015686
"
280,0.011719,-0.036621,1.098389,-0.015686,-0.015686,"-0.015686
"
281,0.014648,-0.033936,1.096924,-0.015686,-0.015686,"-0.015686
"
282,0.014160,-0.038574,1.097656,-0.015686,-0.015686,"-0.015686
"
283,0.009033,-0.031006,1.092529,-0.015686,-0.015686,"-0.015686
"
284,0.010254,-0.032715,1.088379,-0.015686,-0.015686,"-0.015686
"
285,0.010498,-0.040771,1.092285,-0.015686,-0.015686,"-0.015686
"
286,0.011963,-0.042969,1.100098,-0.015686,-0.015686,"-0.015686
"
287,0.009766,-0.038574,1.089600,-0.015686,-0.015686,"-0.015686
"
288,0.030273,-0.028564,1.091797,-0.015686,-0.015686,"-0.015686
"
289,0.010254,-0.036865,1.085449,-0.015686,-0.015686,"-0.015686
"
290,0.013428,-0.032715,1.091064,-0.015686,-0.015686,"-0.015686
"
291,0.001709,-0.037842,1.093018,-0.015686,-0.015686,"-0.015686
"
292,0.001709,-0.039062,1.102295,-0.015686,-0.015686,"-0.015686
"
293,0.017578,-0.040771,1.092041,-0.015686,-0.015686,"-0.015686
"
294,0.015137,-0.039307,1.101562,-0.015686,-0.015686,"-0.015686
"
295,0.009766,-0.034180,1.090820,-0.015686,-0.015686,"-0.015686
"
296,0.014404,-0.042236,1.101562,-0.015686,-0.015686,"-0.015686
"
297,0.013916,-0.034912,1.094971,-0.015686,-0.015686,"-0.015686
"
298,0.000732,-0.039307,1.103271,-0.015686,-0.015686,"-0.015686
"
299,0.010498,-0.039307,1.081543,-0.015686,-0.015686,"-0.015686
"
300,0.012695,-0.033203,1.088623,-0.015686,-0.015686,"-0.015686
"
301,0.005859,-0.033447,1.082520,-0.015686,-0.015686,"-0.015686
"
302,0.004883,-0.033936,1.107666,-0.015686,-0.015686,"-0.015686
"
303,0.012939,-0.040283,1.094482,-0.015686,-0.015686,"-0.015686
"
304,0.010986,-0.035156,1.092773,-0.015686,-0.015686,"-0.015686
"
305,0.011963,-0.039551,1.107910,-0.015686,-0.015686,"-0.015686
"
306,0.012451,-0.043457,1.078125,-0.015686,-0.015686,"-0.015686
"
307,0.010010,-0.040527,1.096436,-0.015686,-0.015686,"-0.015686
"
308,0.010986,-0.033447,1.095703,-0.015686,-0.015686,"-0.015686
"
309,0.013428,-0.040039,1.082520,-0.015686,-0.015686,"-0.015686
"
310,0.020020,-0.030762,1.094238,-0.015686,-0.015686,"-0.015686
"
311,0.013916,-0.040039,1.093506,-0.015686,-0.015686,"-0.015686
"
312,0.020020,-0.039551,1.094727,-0.015686,-0.015686,"-0.015686
"
313,0.014648,-0.036865,1.095215,-0.015686,-0.015686,"-0.015686
"
314,0.010986,-0.039062,1.092529,-0.015686,-0.015686,"-0.015686
"
315,0.016113,-0.040527,1.091797,-0.015686,-0.015686,"-0.015686
"
316,0.015381,-0.037598,1.087402,-0.015686,-0.015686,"-0.015686
"
317,0.006348,-0.040527,1.095459,-0.015686,-0.015686,"-0.015686
"
318,0.008301,-0.037842,1.084717,-0.015686,-0.015686,"-0.015686
"
319,0.009033,-0.032715,1.098633,-0.015686,-0.015686,"-0.015686
"
320,0.010254,-0.033203,1.099854,-0.015686,-0.015686,"-0.015686
"
321,0.006592,-0.036621,1.096191,-0.015686,-0.015686,"-0.015686
"
322,0.007812,-0.046875,1.093506,-0.015686,-0.015686,"-0.015686
"
323,0.016846,-0.036865,1.093994,-0.015686,-0.015686,"-0.015686
"
324,0.010010,-0.039062,1.092773,-0.015686,-0.015686,"-0.015686
"
325,0.014648,-0.037598,1.089844,-0.015686,-0.015686,"-0.015686
"
326,0.004150,-0.036377,1.085693,-0.015686,-0.015686,"-0.015686
"
327,0.010010,-0.036133,1.108398,-0.015686,-0.015686,"-0.015686
"
328,0.012451,-0.038574,1.089111,-0.015686,-0.015686,"-0.015686
"
329,0.014893,-0.046143,1.093506,-0.015686,-0.015686,"-0.015686
"
330,0.010010,-0.039795,1.098877,-0.015686,-0.015686,"-0.015686
"
331,0.009277,-0.036133,1.094727,-0.015686,-0.015686,"-0.015686
"
332,0.019531,-0.039307,1.090576,-0.015686,-0.015686,"-0.015686
"
333,0.010254,-0.040039,1.078613,-0.015686,-0.015686,"-0.015686
"
334,0.016357,-0.037109,1.088379,-0.015686,-0.015686,"-0.015686
"
335,0.012207,-0.039795,1.084229,-0.015686,-0.015686,"-0.015686
"
336,0.007812,-0.033447,1.106689,-0.015686,-0.015686,"-0.015686
"
337,0.007568,-0.035889,1.079590,-0.015686,-0.015686,"-0.015686
"
338,0.014648,-0.038086,1.082764,-0.015686,-0.015686,"-0.015686
"
339,0.018799,-0.041260,1.097656,-0.015686,-0.015686,"-0.015686
"
340,0.014648,-0.037598,1.092529,-0.015686,-0.015686,"-0.015686
"
341,0.008301,-0.040283,1.091064,-00.0,-0.015686,"-0.015686
"
342,0.009277,-0.035645,1.093018,-0.015686,-0.015686,"-0.015686
"
343,0.010498,-0.039062,1.098633,-0.015686,-0.015686,"-0.015686
"
344,0.012451,-0.035156,1.086914,-0.015686,-0.015686,"-0.015686
"
345,0.006348,-0.035400,1.087646,-0.015686,-0.015686,"-0.015686
"
346,0.013184,-0.035400,1.097900,-0.015686,-0.015686,"-0.015686
"
347,0.004150,-0.038330,1.097168,-0.015686,-0.015686,"-0.015686
"
348,0.000244,-0.039551,1.094727,-0.015686,-0.015686,"-0.015686
"
349,0.014160,-0.037842,1.087891,-0.015686,-0.015686,"-0.015686
"
350,0.000732,-0.040527,1.097168,-0.015686,-0.015686,"-0.015686
"
351,0.014648,-0.044678,1.092285,-0.015686,-0.015686,"-0.015686
"
352,0.014648,-0.031982,1.100098,-0.015686,-0.015686,"-0.015686
"
353,0.016846,-0.035400,1.092041,-0.015686,-0.015686,"-0.015686
"
354,0.030518,-0.042480,1.098389,-0.015686,-0.015686,"-0.015686
"
355,0.003662,-0.039307,1.107666,-0.015686,-0.015686,"-0.015686
"
356,0.013916,-0.044922,1.084229,-0.015686,-0.015686,"-0.015686
"
