,¿¬µµ,¿ù,ÀÏ,ÆÀ¸í,°æ±â,QS,¿ÏÅõ,¿ÏºÀ,»ïÁø/9,º¼³Ý/9,È¨·±/9,»ï/º¼,ÇÇ¾ÈÅ¸À²,ÇÇÃâ·çÀ²,ÇÇÀåÅ¸À²,ÇÇOPS,WHIP,BABIP,LOB%,ERA,RA9-WAR,FIP,kFIP,WAR
760,2015,7,4,NC,1,0,0,0,5.19,3.12,0.0,1.67,0.31,0.41700000000000004,0.414,0.83,1.38,0.36,53.3,7.27,-0.11,4.59,4.94,0.12
761,2015,7,4,µÎ»ê,1,0,0,0,8.0,4.0,0.0,2.00,0.342,0.405,0.368,0.773,1.89,0.433,47.1,8.0,-0.13,3.23,3.12,0.29
762,2015,7,4,LG,1,0,0,0,5.62,3.38,2.25,1.67,0.375,0.43200000000000005,0.688,1.12,1.88,0.385,45.5,9.0,-0.3,7.17,7.37,-0.09
763,2015,7,4,KIA,1,0,0,0,7.88,3.38,2.25,2.33,0.405,0.439,0.622,1.061,2.25,0.44799999999999995,39.5,11.25,-0.42,6.3,6.18,-0.08
764,2015,7,5,SK,1,1,1,0,6.0,1.0,1.0,6.00,0.265,0.28600000000000003,0.353,0.639,1.11,0.29600000000000004,104.7,1.0,0.68,4.12,4.08,0.21
765,2015,7,5,KT,1,1,1,0,9.0,0.0,1.0,-,0.172,0.172,0.276,0.44799999999999995,0.56,0.21100000000000002,83.3,2.0,0.51,3.12,2.7,0.38
766,2015,7,5,»ï¼º,1,0,0,0,9.0,3.0,2.0,3.00,0.212,0.278,0.424,0.7020000000000001,1.11,0.22699999999999998,83.3,3.0,0.2,5.56,5.3,-0.01
767,2015,7,5,Hero,1,0,0,0,6.0,3.0,0.0,2.00,0.2,0.28600000000000003,0.267,0.552,1.0,0.24,50.0,5.0,0.28,3.67,3.79,0.26
768,2015,7,5,·Ôµ¥,1,0,0,0,8.0,5.0,1.0,1.60,0.273,0.368,0.455,0.823,1.56,0.33299999999999996,71.4,5.0,0.34,4.67,4.57,0.13
769,2015,7,5,µÎ»ê,1,1,0,0,7.0,4.0,1.0,1.75,0.273,0.368,0.39399999999999996,0.762,1.44,0.32,63.5,6.0,0.04,5.23,5.3,0.07
770,2015,7,5,KIA,1,0,0,0,5.62,5.62,1.12,1.00,0.4,0.46299999999999997,0.5429999999999999,1.006,2.38,0.433,56.8,10.12,-0.28,5.92,6.17,-0.03
771,2015,7,5,LG,1,0,0,0,2.25,3.38,2.25,0.67,0.41200000000000003,0.462,0.706,1.167,2.12,0.387,39.5,13.5,-0.35,7.92,8.49,-0.13
772,2015,7,7,KIA,1,0,0,0,11.0,2.0,0.0,5.50,0.17600000000000002,0.243,0.235,0.479,0.89,0.261,88.9,0.0,0.55,2.23,1.75,0.34
773,2015,7,7,·Ôµ¥,1,0,0,0,9.0,2.0,1.0,4.50,0.381,0.435,0.452,0.887,2.0,0.469,75.3,5.0,0.11,4.12,3.87,0.19
774,2015,7,7,Hero,1,0,0,0,4.0,2.0,0.0,2.00,0.242,0.27,0.273,0.5429999999999999,1.11,0.258,70.0,3.0,0.29,3.45,3.67,0.11
775,2015,7,7,LG,1,0,0,0,9.0,2.0,1.0,4.50,0.447,0.46299999999999997,0.5529999999999999,1.016,2.11,0.552,68.2,6.0,-0.09,3.45,3.08,0.22
776,2015,7,8,LG,1,1,0,0,15.55,3.27,0.0,4.75,0.111,0.2,0.111,0.311,0.73,0.235,100.0,0.0,0.99,1.31,0.34,0.69
777,2015,7,8,Hero,1,1,0,0,8.25,1.5,1.5,5.50,0.175,0.214,0.35,0.564,0.75,0.185,96.8,2.25,0.65,4.5,4.25,0.2
778,2015,7,8,µÎ»ê,1,0,0,0,10.0,3.0,0.0,3.33,0.21899999999999997,0.297,0.281,0.579,1.11,0.304,63.6,4.0,0.28,2.78,2.47,0.29
779,2015,7,8,·Ôµ¥,1,1,0,0,6.1,4.35,0.0,1.40,0.21100000000000002,0.302,0.21100000000000002,0.513,1.26,0.258,92.3,0.87,0.73,3.48,3.55,0.26
780,2015,7,8,KIA,1,0,0,0,9.53,5.56,0.0,1.71,0.341,0.423,0.5,0.9229999999999999,1.94,0.455,81.8,3.18,0.52,2.61,2.3,0.52
781,2015,7,8,ÇÑÈ­,1,0,0,0,5.0,6.0,1.0,0.83,0.359,0.435,0.513,0.948,2.22,0.382,59.1,8.0,-0.22,5.67,5.95,0.02
782,2015,7,9,NC,1,1,0,0,9.0,2.0,0.0,4.50,0.235,0.316,0.294,0.61,1.11,0.32,100.0,0.0,0.64,3.0,2.81,0.25
783,2015,7,9,»ï¼º,1,1,0,0,8.18,4.09,0.0,2.00,0.21100000000000002,0.302,0.263,0.565,1.18,0.28600000000000003,92.3,0.82,0.85,3.22,3.09,0.36
784,2015,7,9,LG,1,1,0,0,7.0,3.0,0.0,2.33,0.172,0.265,0.24100000000000002,0.506,0.89,0.217,88.9,1.0,0.68,3.45,3.46,0.26
785,2015,7,9,Hero,1,0,0,0,10.0,0.0,1.0,-,0.314,0.314,0.4,0.7140000000000001,1.22,0.41700000000000004,72.9,4.0,0.23,2.89,2.36,0.32
786,2015,7,9,µÎ»ê,1,0,0,0,8.0,3.0,2.0,2.67,0.324,0.375,0.486,0.861,1.67,0.37,82.0,5.0,0.23,5.45,5.25,0.09
787,2015,7,9,SK,1,1,0,0,6.75,2.53,0.0,2.67,0.3,0.349,0.325,0.674,1.41,0.375,86.7,1.69,0.8,2.45,2.32,0.6
788,2015,7,9,·Ôµ¥,1,1,0,0,6.23,0.0,1.04,-,0.161,0.188,0.29,0.478,0.58,0.16699999999999998,87.0,2.08,0.48,4.13,4.08,0.19
789,2015,7,9,ÇÑÈ­,1,0,0,0,3.0,5.0,1.0,0.60,0.34299999999999997,0.439,0.457,0.8959999999999999,1.89,0.355,72.3,6.0,0.11,6.12,6.62,-0.04
790,2015,7,9,KIA,1,0,0,0,3.38,7.88,3.38,0.43,0.4,0.479,0.8,1.2790000000000001,2.88,0.371,37.2,6.75,-0.54,10.42,11.04,-0.21
791,2015,7,9,KT,1,0,0,0,5.62,1.12,2.25,5.00,0.43200000000000005,0.447,0.784,1.2309999999999999,2.12,0.467,42.3,12.38,-0.3,6.05,6.06,-0.08
792,2015,7,10,NC,1,1,0,0,11.0,1.0,0.0,11.00,0.28600000000000003,0.306,0.429,0.7340000000000001,1.22,0.41700000000000004,90.9,1.0,0.59,1.56,0.97,0.57
793,2015,7,10,ÇÑÈ­,1,0,0,0,7.0,5.0,1.0,1.40,0.222,0.33299999999999996,0.33299999999999996,0.667,1.44,0.25,71.4,2.0,0.21,5.56,5.68,-0.0
794,2015,7,10,SK,1,0,0,0,8.0,2.0,1.0,4.00,0.188,0.278,0.312,0.59,0.89,0.217,69.8,3.0,0.3,4.67,4.59,0.18
795,2015,7,10,µÎ»ê,1,1,0,0,11.0,3.0,1.0,3.67,0.212,0.278,0.39399999999999996,0.672,1.11,0.28600000000000003,58.1,4.0,0.18,3.67,3.19,0.25
796,2015,7,10,KT,1,0,0,0,4.0,4.0,1.0,1.00,0.28600000000000003,0.366,0.4,0.7659999999999999,1.56,0.29,51.5,8.0,-0.07,5.89,6.29,0.02
797,2015,7,10,Hero,1,0,0,0,8.0,0.0,2.0,-,0.257,0.27,0.457,0.727,1.0,0.26899999999999996,83.3,4.0,0.16,5.12,4.87,0.07
798,2015,7,10,·Ôµ¥,1,0,0,0,2.0,4.0,0.0,0.50,0.395,0.465,0.5529999999999999,1.018,2.11,0.41700000000000004,70.0,6.0,0.01,4.89,5.51,0.03
799,2015,7,10,LG,1,0,0,0,12.0,7.0,0.0,1.71,0.235,0.409,0.353,0.762,1.67,0.364,55.6,7.0,0.22,4.0,3.75,0.32
800,2015,7,10,KIA,1,0,0,0,6.75,3.38,1.12,2.00,0.33299999999999996,0.389,0.424,0.813,1.75,0.385,55.6,7.88,-0.15,4.92,4.92,-0.04
801,2015,7,10,»ï¼º,1,0,0,0,12.38,12.38,3.38,1.00,0.439,0.5660000000000001,0.8540000000000001,1.42,3.62,0.556,54.3,18.0,-0.47,9.92,9.81,-0.2
802,2015,7,11,SK,1,1,0,0,9.0,1.0,0.0,9.00,0.133,0.161,0.16699999999999998,0.32799999999999996,0.56,0.19,100.0,0.0,0.73,2.0,1.63,0.4
803,2015,7,11,KT,1,1,0,0,3.0,1.0,0.0,3.00,0.34299999999999997,0.361,0.4,0.7609999999999999,1.44,0.375,84.6,2.0,0.44,3.34,3.62,0.2
804,2015,7,11,ÇÑÈ­,1,1,0,0,3.6,2.7,0.0,1.33,0.21600000000000003,0.268,0.243,0.512,1.1,0.235,72.7,2.7,0.72,3.77,4.08,0.25
805,2015,7,11,NC,1,0,0,0,10.0,4.0,2.0,2.50,0.226,0.342,0.419,0.7609999999999999,1.22,0.25,78.4,5.0,0.13,6.34,6.15,-0.05
806,2015,7,11,KIA,1,0,0,0,6.75,3.38,1.12,2.00,0.379,0.43799999999999994,0.621,1.058,1.75,0.455,79.4,3.38,0.12,4.92,4.92,0.04
807,2015,7,11,LG,1,0,0,0,6.3,0.9,0.9,7.00,0.243,0.3,0.324,0.624,1.0,0.276,66.0,3.6,0.1,4.47,4.51,0.02
808,2015,7,11,»ï¼º,1,0,0,0,4.5,0.0,1.12,-,0.406,0.41200000000000003,0.562,0.9740000000000001,1.62,0.429,63.5,6.75,-0.0,4.67,4.81,0.13
809,2015,7,11,Hero,1,0,0,0,6.0,6.0,1.0,1.00,0.385,0.46799999999999997,0.6409999999999999,1.109,2.33,0.424,29.1,15.0,-0.47,6.12,6.4,-0.03
810,2015,7,14,KT,1,1,0,0,4.0,1.0,0.0,4.00,0.2,0.25,0.2,0.45,0.78,0.231,87.5,1.0,0.55,3.45,3.68,0.26
811,2015,7,14,LG,1,1,0,0,9.82,1.64,0.82,6.00,0.139,0.205,0.222,0.42700000000000005,0.64,0.174,90.9,1.64,0.7,3.22,2.8,0.43
812,2015,7,14,ÇÑÈ­,1,0,0,0,6.0,2.0,1.0,3.00,0.265,0.306,0.353,0.6579999999999999,1.22,0.29600000000000004,83.3,2.0,0.38,4.45,4.46,0.16
813,2015,7,14,NC,1,0,0,0,7.0,5.0,0.0,1.40,0.226,0.35100000000000003,0.258,0.609,1.33,0.292,69.2,4.0,0.28,4.12,4.23,0.13
814,2015,7,14,Hero,1,0,0,0,8.0,3.0,1.0,2.67,0.324,0.375,0.514,0.889,1.67,0.39299999999999996,66.2,6.0,0.07,4.34,4.18,0.12
815,2015,7,14,KIA,1,1,0,0,6.55,1.64,0.82,4.00,0.293,0.33299999999999996,0.439,0.772,1.27,0.33299999999999996,88.2,2.45,0.46,4.22,4.2,0.18
816,2015,7,14,·Ôµ¥,1,0,0,0,9.72,2.16,0.0,4.50,0.371,0.395,0.371,0.7659999999999999,1.8,0.48100000000000004,73.3,4.32,0.3,2.23,1.84,0.35
817,2015,7,14,µÎ»ê,1,0,0,0,9.0,3.0,1.0,3.00,0.368,0.419,0.605,1.024,1.89,0.44799999999999995,60.2,8.0,0.08,4.45,4.25,0.2
818,2015,7,14,»ï¼º,1,0,0,0,9.0,5.0,2.0,1.80,0.366,0.449,0.634,1.083,2.22,0.419,62.5,10.0,-0.29,6.89,6.87,-0.13
819,2015,7,14,SK,1,0,0,0,4.5,4.5,1.12,1.00,0.41200000000000003,0.512,0.6759999999999999,1.189,2.25,0.44799999999999995,61.2,10.12,-0.27,6.92,7.44,-0.12
820,2015,7,15,µÎ»ê,1,1,0,0,4.0,1.0,0.0,4.00,0.22899999999999998,0.25,0.22899999999999998,0.479,1.0,0.258,100.0,0.0,0.71,3.12,3.29,0.21
821,2015,7,15,»ï¼º,1,1,0,0,9.0,3.0,1.0,3.00,0.2,0.263,0.34299999999999997,0.606,1.11,0.24,69.8,2.0,0.21,4.12,3.85,0.16
822,2015,7,15,SK,1,0,0,0,7.36,2.45,0.82,3.00,0.295,0.34,0.455,0.795,1.45,0.353,68.5,4.91,0.35,3.76,3.61,0.19
823,2015,7,15,·Ôµ¥,1,0,0,0,6.3,5.4,1.8,1.17,0.342,0.435,0.579,1.014,1.9,0.36700000000000005,58.1,9.0,0.3,6.67,6.84,-0.12
824,2015,7,15,NC,1,1,0,0,6.55,3.27,1.64,2.00,0.302,0.375,0.488,0.863,1.55,0.33299999999999996,72.4,3.27,0.11,5.67,5.7,-0.05
825,2015,7,15,Hero,1,0,0,0,10.12,3.38,0.0,3.00,0.258,0.314,0.32299999999999995,0.637,1.38,0.348,36.4,5.62,-0.16,2.55,2.17,0.38
826,2015,7,15,ÇÑÈ­,1,0,0,0,9.0,1.8,2.7,5.00,0.386,0.413,0.659,1.072,1.9,0.452,47.3,9.9,-0.47,5.87,5.51,-0.03
827,2015,7,15,KT,1,0,0,0,3.38,4.5,4.5,0.75,0.37799999999999995,0.452,0.703,1.155,2.25,0.33299999999999996,59.7,12.38,-0.21,11.3,11.82,-0.12
828,2015,7,16,µÎ»ê,1,1,0,0,4.0,2.0,0.0,2.00,0.2,0.25,0.2,0.45,0.89,0.231,100.0,0.0,0.81,3.45,3.67,0.25
829,2015,7,16,KIA,1,0,0,0,8.0,6.0,1.0,1.33,0.138,0.306,0.24100000000000002,0.547,1.11,0.15,104.2,1.0,0.51,5.67,5.74,0.0
830,2015,7,16,·Ôµ¥,1,0,0,0,9.0,2.0,0.0,4.50,0.25,0.314,0.375,0.6890000000000001,1.11,0.348,63.6,3.0,0.4,2.67,2.41,0.37
831,2015,7,16,»ï¼º,1,0,0,0,7.0,7.0,1.0,1.00,0.381,0.469,0.5479999999999999,1.0170000000000001,2.56,0.441,46.3,11.0,-0.6,5.89,6.06,-0.07
832,2015,7,16,KT,1,1,0,0,3.38,2.25,2.25,1.50,0.267,0.324,0.5,0.8240000000000001,1.25,0.231,97.6,3.38,0.31,7.3,7.69,-0.11
833,2015,7,16,ÇÑÈ­,1,0,0,0,6.0,5.0,4.0,1.20,0.324,0.419,0.703,1.121,1.89,0.29600000000000004,88.7,7.0,-0.02,9.45,9.59,-0.29
834,2015,7,16,Hero,1,0,0,0,6.75,5.62,2.25,1.20,0.442,0.51,0.6509999999999999,1.161,3.0,0.486,36.0,13.5,-1.31,7.67,7.87,-0.25
835,2015,7,16,LG,1,0,0,0,6.75,3.38,4.5,2.00,0.425,0.465,0.8,1.265,2.5,0.433,34.7,16.88,-0.42,9.8,9.82,-0.22
836,2015,7,16,SK,1,1,0,0,6.75,6.0,0.0,1.12,0.195,0.353,0.195,0.5479999999999999,1.33,0.25,88.9,0.75,0.95,4.42,4.61,0.23
837,2015,7,16,NC,1,1,0,0,9.75,2.25,0.0,4.33,0.22,0.289,0.317,0.606,1.0,0.321,84.6,1.5,0.92,2.25,1.87,0.64
838,2015,7,21,KIA,1,0,0,0,6.0,2.0,0.0,3.00,0.22899999999999998,0.289,0.22899999999999998,0.518,1.11,0.276,90.9,0.0,0.67,3.34,3.41,0.21
839,2015,7,21,·Ôµ¥,1,1,1,0,6.0,1.0,0.0,6.00,0.185,0.267,0.222,0.489,0.67,0.23800000000000002,87.5,1.0,0.68,3.0,3.03,0.35
840,2015,7,21,Hero,1,1,0,0,7.0,4.0,0.0,1.75,0.16699999999999998,0.265,0.16699999999999998,0.431,1.0,0.217,88.9,1.0,0.77,3.45,3.45,0.29
841,2015,7,21,SK,1,1,0,0,4.0,5.0,1.0,0.80,0.281,0.37799999999999995,0.406,0.785,1.56,0.29600000000000004,79.4,4.0,0.19,5.89,6.28,-0.01
842,2015,7,21,ÇÑÈ­,1,1,0,0,5.0,4.0,1.0,1.25,0.29,0.371,0.452,0.823,1.44,0.32,77.6,4.0,0.2,5.34,5.56,0.05
843,2015,7,21,»ï¼º,1,1,0,0,9.0,2.0,0.0,4.50,0.242,0.28600000000000003,0.242,0.528,1.11,0.33299999999999996,80.0,2.0,0.45,2.34,2.02,0.42
844,2015,7,21,NC,1,1,0,0,12.46,5.19,0.0,2.40,0.267,0.371,0.3,0.6709999999999999,1.5,0.444,84.6,2.08,0.44,2.29,1.7,0.47
845,2015,7,21,LG,1,1,0,0,4.0,4.0,0.0,1.00,0.21899999999999997,0.316,0.281,0.597,1.22,0.24100000000000002,66.7,4.0,0.25,4.12,4.46,0.16
846,2015,7,21,KT,1,1,0,0,3.0,3.0,0.0,1.00,0.306,0.35,0.389,0.7390000000000001,1.56,0.324,50.0,7.0,0.39,4.0,4.39,0.2
847,2015,7,21,µÎ»ê,1,0,0,0,13.5,2.25,4.5,6.00,0.33299999999999996,0.389,0.727,1.1159999999999999,1.62,0.41200000000000003,71.4,9.0,-0.21,8.3,7.59,-0.09
848,2015,7,22,NC,1,1,0,0,6.0,2.0,0.0,3.00,0.14300000000000002,0.273,0.214,0.48700000000000004,0.67,0.182,77.8,2.0,0.5,4.0,4.2,0.18
849,2015,7,22,LG,1,1,0,0,6.0,4.0,0.0,1.50,0.242,0.359,0.273,0.632,1.33,0.29600000000000004,78.6,3.0,0.5,4.34,4.57,0.2
850,2015,7,22,KT,1,0,0,0,12.0,3.0,0.0,4.00,0.242,0.306,0.273,0.578,1.22,0.381,72.7,3.0,0.43,2.0,1.41,0.39
851,2015,7,22,µÎ»ê,1,1,0,0,5.0,4.0,0.0,1.25,0.359,0.419,0.41,0.8290000000000001,2.0,0.41200000000000003,77.8,4.0,0.5,3.89,4.11,0.16
852,2015,7,22,»ï¼º,1,0,0,0,8.0,3.0,3.0,2.67,0.35700000000000004,0.426,0.69,1.1159999999999999,2.0,0.387,63.3,8.0,-0.11,7.89,7.88,-0.14
853,2015,7,22,·Ôµ¥,1,0,0,0,10.0,2.0,0.0,5.00,0.257,0.297,0.34299999999999997,0.64,1.22,0.36,72.7,3.0,0.3,2.12,1.69,0.35
854,2015,7,22,ÇÑÈ­,1,0,0,0,11.25,9.0,1.12,1.25,0.276,0.43200000000000005,0.414,0.846,2.0,0.389,75.3,5.62,0.02,5.8,5.6,-0.13
855,2015,7,22,Hero,1,0,0,0,3.38,1.12,0.0,3.00,0.258,0.281,0.387,0.6679999999999999,1.12,0.28600000000000003,44.4,5.62,0.04,3.3,3.54,0.17
856,2015,7,22,SK,1,0,0,0,4.0,1.0,3.0,4.00,0.43200000000000005,0.444,0.659,1.104,2.22,0.43200000000000005,57.0,11.0,-0.43,7.45,7.64,-0.16
857,2015,7,22,KIA,1,0,0,0,3.38,3.38,1.12,1.00,0.46299999999999997,0.511,0.7070000000000001,1.218,2.75,0.474,44.2,15.75,-0.6,6.42,6.93,-0.07
858,2015,7,23,KIA,1,1,0,0,10.0,2.0,0.0,5.00,0.21899999999999997,0.257,0.312,0.57,1.0,0.304,77.8,2.0,0.39,2.12,1.69,0.4
859,2015,7,23,SK,1,1,0,0,9.0,3.0,1.0,3.00,0.278,0.33299999999999996,0.41700000000000004,0.75,1.44,0.34600000000000003,69.0,5.0,0.38,4.12,3.85,0.31
860,2015,7,23,NC,1,0,0,0,5.0,1.0,2.0,5.00,0.386,0.4,0.659,1.0590000000000002,2.0,0.405,59.2,8.0,-0.17,5.78,5.86,0.08
861,2015,7,23,µÎ»ê,1,0,0,0,3.38,2.25,1.12,1.50,0.28600000000000003,0.344,0.46399999999999997,0.8079999999999999,1.25,0.28,52.1,6.75,-0.06,5.67,6.06,-0.04
862,2015,7,23,»ï¼º,1,0,0,0,9.0,5.0,3.0,1.80,0.342,0.419,0.711,1.129,2.0,0.385,79.7,7.0,-0.06,7.67,7.52,-0.14
863,2015,7,23,·Ôµ¥,1,0,0,0,9.0,5.0,2.0,1.80,0.297,0.395,0.486,0.882,1.78,0.34600000000000003,42.3,11.0,-0.3,6.56,6.47,-0.08
864,2015,7,24,µÎ»ê,1,0,0,0,7.0,3.0,1.0,2.33,0.21899999999999997,0.28600000000000003,0.344,0.629,1.11,0.25,81.4,3.0,0.26,4.23,4.13,0.07
865,2015,7,24,»ï¼º,1,1,0,0,7.0,6.0,0.0,1.17,0.226,0.359,0.226,0.585,1.44,0.28,78.6,3.0,0.34,4.45,4.62,0.14
866,2015,7,24,KIA,1,0,0,0,3.0,5.0,1.0,0.60,0.37799999999999995,0.452,0.568,1.02,2.11,0.39399999999999996,62.5,8.0,-0.12,6.12,6.61,-0.03
867,2015,7,24,ÇÑÈ­,1,0,0,0,6.0,4.0,1.0,1.50,0.306,0.381,0.47200000000000003,0.853,1.67,0.33299999999999996,54.8,7.0,-0.14,5.45,5.63,-0.01
868,2015,7,24,NC,1,0,0,0,3.0,3.0,1.0,1.00,0.385,0.467,0.5379999999999999,1.005,2.0,0.4,61.2,9.0,-0.22,6.45,7.03,-0.1
869,2015,7,24,·Ôµ¥,1,1,0,0,10.8,6.48,2.16,1.67,0.33299999999999996,0.43200000000000005,0.611,1.043,2.16,0.4,61.7,9.72,-0.29,6.91,6.71,-0.13
870,2015,7,25,ÇÑÈ­,1,0,0,0,6.0,5.0,0.0,1.20,0.133,0.278,0.133,0.41100000000000003,1.0,0.16699999999999998,90.0,1.0,0.63,4.0,4.18,0.2
871,2015,7,25,·Ôµ¥,1,1,0,0,8.0,4.0,0.0,2.00,0.265,0.35,0.353,0.703,1.44,0.33299999999999996,92.9,1.0,0.53,3.56,3.52,0.2
872,2015,7,25,NC,1,0,0,0,7.0,5.0,2.0,1.40,0.257,0.35,0.429,0.779,1.56,0.26899999999999996,80.4,5.0,0.11,6.34,6.35,-0.09
873,2015,7,25,»ï¼º,1,0,0,0,14.62,4.5,0.0,3.25,0.267,0.353,0.3,0.653,1.5,0.47100000000000003,83.3,2.25,0.33,1.92,1.12,0.31
874,2015,7,25,KIA,1,0,0,0,2.0,4.0,0.0,0.50,0.361,0.415,0.41700000000000004,0.831,1.89,0.371,58.8,6.0,-0.14,4.56,5.11,0.05
875,2015,7,25,µÎ»ê,1,0,0,0,5.62,3.38,1.12,1.67,0.353,0.395,0.5589999999999999,0.9540000000000001,1.88,0.379,51.5,7.88,-0.15,5.17,5.3,0.02
876,2015,7,26,LG,1,0,0,0,8.0,0.0,0.0,-,0.21899999999999997,0.242,0.25,0.49200000000000005,0.78,0.292,100.0,0.0,0.72,2.23,1.97,0.47
877,2015,7,26,·Ôµ¥,1,1,0,0,7.2,2.7,0.9,2.67,0.2,0.256,0.314,0.5710000000000001,1.0,0.222,93.0,1.8,0.59,4.27,4.19,0.18
878,2015,7,26,»ï¼º,1,1,0,0,6.0,1.0,2.0,6.00,0.188,0.235,0.406,0.642,0.78,0.16699999999999998,115.4,2.0,0.43,5.89,5.92,-0.04
879,2015,7,26,Hero,1,1,0,0,5.0,3.0,0.0,1.67,0.265,0.316,0.324,0.639,1.33,0.3,66.7,4.0,0.24,3.56,3.73,0.19
880,2015,7,26,µÎ»ê,1,0,0,0,7.0,6.0,1.0,1.17,0.273,0.4,0.424,0.8240000000000001,1.67,0.32,75.3,5.0,0.23,5.89,6.07,-0.04
881,2015,7,26,KIA,1,1,0,0,7.2,8.1,0.0,0.89,0.257,0.4,0.314,0.7140000000000001,1.8,0.321,77.8,3.6,0.53,4.77,4.97,0.17
882,2015,7,26,KT,1,0,0,0,10.12,2.25,1.12,4.50,0.306,0.342,0.41700000000000004,0.759,1.62,0.385,34.5,6.75,-0.15,3.8,3.37,0.1
883,2015,7,26,NC,1,0,0,0,9.0,6.0,3.0,1.50,0.306,0.405,0.667,1.071,1.89,0.33299999999999996,78.1,7.0,0.04,8.0,7.91,-0.17
884,2015,7,26,ÇÑÈ­,1,1,0,0,6.0,3.0,2.0,2.00,0.33299999999999996,0.4,0.556,0.956,1.67,0.35700000000000004,60.6,8.0,0.04,6.56,6.69,-0.03
885,2015,7,26,SK,1,0,0,0,9.0,1.12,5.62,8.00,0.447,0.439,0.9740000000000001,1.413,2.25,0.444,36.4,15.75,-0.42,10.17,9.84,-0.26
886,2015,7,28,·Ôµ¥,1,0,0,0,7.0,4.0,0.0,1.75,0.107,0.21899999999999997,0.107,0.326,0.78,0.14300000000000002,100.0,0.0,0.67,3.45,3.45,0.2
887,2015,7,28,»ï¼º,1,1,0,0,6.0,2.0,0.0,3.00,0.2,0.242,0.267,0.509,0.89,0.24,87.5,1.0,0.72,3.0,3.01,0.37
888,2015,7,28,ÇÑÈ­,1,0,0,0,7.0,2.0,1.0,3.50,0.21899999999999997,0.265,0.375,0.64,1.0,0.25,92.1,2.0,0.38,4.23,4.13,0.1
889,2015,7,28,KIA,1,1,0,0,6.0,3.0,2.0,2.00,0.172,0.273,0.379,0.652,0.89,0.14300000000000002,96.8,3.0,0.33,6.56,6.69,-0.0
890,2015,7,28,Hero,1,1,0,0,11.0,6.0,1.0,1.83,0.161,0.297,0.258,0.555,1.22,0.21100000000000002,72.9,3.0,0.31,4.67,4.35,0.17
891,2015,7,28,NC,1,1,0,0,4.5,1.12,0.0,4.00,0.222,0.25,0.29600000000000004,0.546,0.88,0.261,71.4,2.25,0.37,3.05,3.17,0.27
892,2015,7,28,LG,1,0,0,0,11.25,5.62,2.25,2.00,0.077,0.226,0.308,0.5329999999999999,0.88,0.0,95.2,3.38,0.18,6.3,5.93,-0.04
893,2015,7,28,SK,1,1,0,0,7.56,3.24,2.16,2.33,0.29,0.34299999999999997,0.5479999999999999,0.8909999999999999,1.44,0.304,65.2,6.48,0.05,5.83,5.69,0.02
894,2015,7,28,KT,1,0,0,0,4.5,2.25,3.38,2.00,0.41200000000000003,0.43200000000000005,0.794,1.227,2.0,0.39299999999999996,67.8,9.0,-0.09,8.3,8.5,-0.06
895,2015,7,28,µÎ»ê,1,0,0,0,6.0,4.0,1.0,1.50,0.385,0.467,0.5379999999999999,1.005,2.11,0.43799999999999994,56.1,10.0,-0.24,5.78,6.02,-0.01
896,2015,7,29,·Ôµ¥,1,1,0,0,6.3,4.5,0.0,1.40,0.17600000000000002,0.282,0.20600000000000002,0.488,1.1,0.222,81.8,1.8,0.67,3.47,3.53,0.32
897,2015,7,29,µÎ»ê,1,1,0,0,6.0,2.0,0.0,3.00,0.235,0.278,0.265,0.542,1.11,0.28600000000000003,80.0,2.0,0.52,3.0,3.01,0.25
898,2015,7,29,KIA,1,0,0,0,5.0,2.0,1.0,2.50,0.281,0.324,0.43799999999999994,0.7609999999999999,1.22,0.308,72.9,4.0,0.28,4.67,4.79,0.16
899,2015,7,29,Hero,1,0,0,0,8.0,2.0,1.0,4.00,0.21899999999999997,0.265,0.344,0.608,1.0,0.261,65.8,4.0,0.25,4.0,3.8,0.07
900,2015,7,29,»ï¼º,1,1,0,0,7.0,3.0,3.0,2.33,0.235,0.316,0.5589999999999999,0.875,1.22,0.20800000000000002,64.1,6.0,0.04,7.78,7.81,-0.08
901,2015,7,29,LG,1,1,0,0,8.68,3.86,0.0,2.25,0.263,0.33299999999999996,0.289,0.623,1.5,0.345,78.6,1.93,0.4,2.71,2.47,0.38
902,2015,7,29,SK,1,0,0,0,4.15,4.15,1.04,1.00,0.39399999999999996,0.45899999999999996,0.515,0.975,1.96,0.429,76.9,5.19,0.02,5.63,5.96,-0.04
903,2015,7,29,KT,1,0,0,0,7.88,3.38,1.12,2.33,0.37799999999999995,0.415,0.514,0.9279999999999999,2.12,0.433,70.5,6.75,0.01,4.67,4.55,0.09
904,2015,7,29,ÇÑÈ­,1,0,0,0,2.25,6.75,3.38,0.33,0.273,0.4,0.606,1.006,1.88,0.214,67.8,9.0,0.06,10.3,10.99,-0.24
905,2015,7,29,NC,1,0,0,0,2.25,3.38,2.25,0.67,0.294,0.359,0.5589999999999999,0.9179999999999999,1.62,0.258,17.9,12.38,-0.43,7.92,8.49,-0.12
906,2015,7,30,ÇÑÈ­,1,0,0,0,2.0,8.0,0.0,0.25,0.107,0.306,0.107,0.413,1.22,0.115,81.8,2.0,0.47,5.23,5.88,-0.06
