,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,타율,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이
14,2015,고종욱,키움,좌익수,66,57,481.66666666666674,3,0,104,1,0,0.972,0,0,0,0.0,0.31,443,407,81,126,25,4,10,189,51,4,1
16,2015,스나이더,키움,좌익수,50,39,356.66666666666674,1,0,73,2,0,0.987,0,0,0,0.0,0.281,487,431,88,121,26,1,26,227,71,3,5
19,2015,박헌도,키움,좌익수,54,37,340.6666666666667,0,0,58,0,0,1.0,0,0,0,0.0,0.248,267,218,31,54,13,0,8,91,42,3,2
26,2015,문우람,키움,좌익수,17,5,65.33333333333333,0,0,12,2,0,1.0,0,0,0,0.0,0.235,138,119,22,28,10,0,2,44,22,1,3
31,2015,유재신,키움,좌익수,4,0,6.666666666666668,0,0,0,0,0,0.0,0,0,0,0.0,0.259,32,27,21,7,2,0,0,9,3,2,0
39,2015,강지광,키움,좌익수,4,3,23.0,1,0,5,0,0,0.833,0,0,0,0.0,0.278,21,18,3,5,0,0,0,5,2,0,0
43,2015,김현수,두산,좌익수,120,118,962.6666666666665,1,0,205,3,0,0.995,0,0,0,0.0,0.326,630,512,103,167,26,0,28,277,121,0,9
55,2015,정진호,두산,좌익수,37,17,199.66666666666663,0,0,33,1,0,1.0,0,0,0,0.0,0.23399999999999999,172,154,37,36,5,3,4,59,18,3,0
61,2015,박건우,두산,좌익수,18,9,83.0,1,0,20,1,0,0.955,0,0,0,0.0,0.342,175,158,31,54,12,0,5,81,26,2,0
65,2015,장민석,두산,좌익수,19,0,38.66666666666666,0,0,8,1,0,1.0,0,0,0,0.0,0.18899999999999997,63,53,15,10,2,0,0,12,4,1,1
84,2015,아두치,롯데,좌익수,89,56,559.3333333333334,1,0,120,7,0,0.992,0,0,0,0.0,0.314,594,526,105,165,34,5,28,293,106,1,4
87,2015,김문호,롯데,좌익수,68,59,464.33333333333326,3,0,89,4,1,0.9690000000000001,0,0,0,0.0,0.306,325,288,35,88,13,0,4,113,31,6,2
90,2015,이우민,롯데,좌익수,3,0,3.0,0,0,0,0,0,0.0,0,0,0,0.0,0.22699999999999998,174,141,18,32,4,0,4,48,18,17,0
100,2015,김주현,롯데,좌익수,21,10,92.66666666666669,2,0,19,1,0,0.909,0,0,0,0.0,0.26,79,73,7,19,4,0,2,29,12,1,0
102,2015,임재철,롯데,좌익수,19,10,88.0,0,0,15,3,1,1.0,0,0,0,0.0,0.154,63,52,6,8,2,0,1,13,3,3,0
118,2015,최형우,삼성,좌익수,134,134,1060.6666666666667,2,0,214,6,0,0.991,0,0,0,0.0,0.318,637,547,94,174,33,1,33,308,123,0,8
130,2015,구자욱,삼성,좌익수,3,3,19.0,1,0,5,0,0,0.833,0,0,0,0.0,0.349,465,410,97,143,33,5,11,219,57,0,4
132,2015,박찬도,삼성,좌익수,68,2,129.33333333333334,0,0,29,0,0,1.0,0,0,0,0.0,0.213,106,89,32,19,2,1,0,23,9,5,0
144,2015,이영욱,삼성,좌익수,3,0,6.0,0,0,1,0,0,1.0,0,0,0,0.0,0.22699999999999998,26,22,8,5,2,0,0,7,2,0,0
147,2015,최선호,삼성,좌익수,11,0,18.0,0,0,3,0,0,1.0,0,0,0,0.0,0.16699999999999998,44,42,8,7,1,0,0,8,1,2,0
151,2015,배영섭,삼성,좌익수,4,4,33.333333333333336,0,0,0,1,0,1.0,0,0,0,0.0,0.375,18,16,2,6,0,0,0,6,2,0,0
167,2015,최진행,한화,좌익수,72,67,545.0,1,0,130,4,0,0.993,0,0,0,0.0,0.29100000000000004,410,333,55,97,17,0,18,168,64,5,3
170,2015,김경언,한화,좌익수,16,12,106.0,0,0,28,1,0,1.0,0,0,0,0.0,0.337,437,377,58,127,21,1,16,198,78,5,3
172,2015,이성열,한화,좌익수,57,38,322.3333333333333,2,0,70,3,0,0.973,0,0,0,0.0,0.25,268,232,35,58,10,2,9,99,36,5,2
175,2015,송주호,한화,좌익수,56,13,206.66666666666663,1,0,50,0,0,0.98,0,0,0,0.0,0.2,156,140,18,28,6,0,1,37,9,8,0
186,2015,장운호,한화,좌익수,6,0,8.666666666666666,0,0,2,1,1,1.0,0,0,0,0.0,0.254,141,114,17,29,4,0,2,39,8,11,0
191,2015,고동진,한화,좌익수,9,5,34.333333333333336,0,0,5,1,0,1.0,0,0,0,0.0,0.16899999999999998,70,59,5,10,4,0,0,14,7,5,0
195,2015,폭스,한화,좌익수,7,4,28.66666666666667,0,0,6,0,0,1.0,0,0,0,0.0,0.278,121,108,16,30,4,0,7,55,25,0,2
213,2015,김원섭,KIA,좌익수,56,30,271.0,0,0,64,2,0,1.0,0,0,0,0.0,0.267,341,277,45,74,13,3,5,108,33,6,2
216,2015,나지완,KIA,좌익수,54,42,302.6666666666667,0,0,54,2,0,1.0,0,0,0,0.0,0.253,368,304,34,77,16,0,7,114,31,0,2
218,2015,김다원,KIA,좌익수,44,20,204.0,1,0,38,0,0,0.9740000000000001,0,0,0,0.0,0.245,274,245,31,60,9,0,5,84,30,0,2
221,2015,김주찬,KIA,좌익수,32,32,238.0,0,0,44,3,0,1.0,0,0,0,0.0,0.327,377,333,66,109,23,2,18,190,62,1,8
226,2015,박준태,KIA,좌익수,13,0,23.66666666666667,0,0,2,0,0,1.0,0,0,0,0.0,0.16699999999999998,88,66,15,11,2,1,0,15,4,3,0
229,2015,오준혁,KIA,좌익수,22,16,132.66666666666666,0,0,27,0,0,1.0,0,0,0,0.0,0.213,86,80,11,17,2,0,2,25,10,1,2
230,2015,고영우,KIA,좌익수,19,0,28.33333333333333,0,0,6,1,0,1.0,0,0,0,0.0,0.154,57,52,17,8,2,0,1,13,4,1,0
244,2015,이대형,KT,좌익수,39,8,136.33333333333334,0,0,23,0,0,1.0,0,0,0,0.0,0.302,616,546,86,165,23,3,0,194,37,10,1
254,2015,김상현,KT,좌익수,50,43,325.6666666666667,2,0,57,3,0,0.968,0,0,0,0.0,0.28,539,475,71,133,20,0,27,234,88,0,6
258,2015,하준호,KT,좌익수,34,23,182.0,3,0,41,4,0,0.938,0,0,0,0.0,0.258,279,248,33,64,10,0,6,92,26,2,1
260,2015,오정복,KT,좌익수,44,39,314.3333333333333,0,0,73,1,0,1.0,0,0,0,0.0,0.259,278,239,34,62,11,1,5,90,29,2,1
263,2015,김민혁,KT,좌익수,36,25,171.66666666666666,2,0,41,1,0,0.955,0,0,0,0.0,0.276,179,156,21,43,2,3,0,51,10,7,0
265,2015,김진곤,KT,좌익수,35,5,96.66666666666669,1,0,18,0,0,0.9470000000000001,0,0,0,0.0,0.212,87,85,11,18,1,0,0,19,6,1,0
273,2015,송민섭,KT,좌익수,19,7,85.66666666666667,0,0,13,2,0,1.0,0,0,0,0.0,0.25,51,44,3,11,3,1,0,16,1,5,0
293,2015,박용택,LG,좌익수,62,59,473.0,1,0,78,1,0,0.988,0,0,0,0.0,0.326,533,487,66,159,28,2,18,245,83,1,7
295,2015,이병규,LG,좌익수,58,56,474.0,4,0,101,4,1,0.963,0,0,0,0.0,0.243,277,230,42,56,9,1,12,103,35,1,0
296,2015,이병규,LG,좌익수,58,56,474.0,4,0,101,4,1,0.963,0,0,0,0.0,0.21899999999999997,102,96,3,21,7,0,1,31,9,0,1
301,2015,채은성,LG,좌익수,10,5,50.0,0,0,8,0,0,1.0,0,0,0,0.0,0.249,198,173,25,43,11,2,4,70,20,3,3
304,2015,임훈,LG,좌익수,13,3,44.0,0,0,7,0,0,1.0,0,0,0,0.0,0.278,296,252,44,70,12,1,1,87,24,7,2
306,2015,문선재,LG,좌익수,43,15,190.0,2,0,43,2,0,0.9570000000000001,0,0,0,0.0,0.226,245,212,27,48,13,1,5,78,27,6,1
333,2015,김종호,NC,좌익수,122,114,861.0,2,0,186,5,2,0.99,0,0,0,0.0,0.295,486,424,90,125,16,7,4,167,36,10,3
334,2015,김성욱,NC,좌익수,93,23,320.3333333333333,0,0,73,5,1,1.0,0,0,0,0.0,0.258,204,182,32,47,8,1,3,66,26,0,1
346,2015,최재원,NC,좌익수,12,3,42.333333333333336,0,0,12,0,0,1.0,0,0,0,0.0,0.247,102,85,31,21,8,0,2,35,13,1,0
351,2015,김준완,NC,좌익수,12,2,31.0,0,0,4,0,0,1.0,0,0,0,0.0,0.22699999999999998,54,44,12,10,0,0,0,10,2,0,0
352,2015,박정준,NC,좌익수,9,1,22.0,0,0,2,0,0,1.0,0,0,0,0.0,0.381,24,21,2,8,2,0,0,10,2,0,0
356,2015,강구성,NC,좌익수,1,0,2.0,0,0,1,0,0,1.0,0,0,0,0.0,0.2,5,5,0,1,1,0,0,2,0,0,0
360,2015,이명기,SK,좌익수,119,114,929.6666666666665,2,0,182,1,1,0.9890000000000001,0,0,0,0.0,0.315,582,521,88,164,30,2,3,207,35,11,4
376,2015,조동화,SK,좌익수,14,9,86.66666666666669,0,0,15,1,0,1.0,0,0,0,0.0,0.261,304,245,38,64,6,1,2,78,15,22,2
377,2015,박재상,SK,좌익수,50,17,204.66666666666663,0,0,51,1,0,1.0,0,0,0,0.0,0.248,292,250,34,62,12,2,7,99,37,6,1
384,2015,정의윤,SK,좌익수,18,10,85.66666666666667,1,0,16,0,0,0.941,0,0,0,0.0,0.32,297,259,38,83,14,0,14,139,51,0,3
402,2016,고종욱,키움,좌익수,107,92,804.0,1,0,170,4,0,0.9940000000000001,0,0,0,0.0,0.33399999999999996,566,527,92,176,22,9,8,240,72,1,5
406,2016,이택근,키움,좌익수,18,18,116.0,1,0,23,1,1,0.96,0,0,0,0.0,0.309,460,398,64,123,19,1,8,168,65,0,6
411,2016,대니돈,키움,좌익수,16,15,131.0,1,0,32,2,0,0.971,0,0,0,0.0,0.295,497,417,65,123,33,1,16,206,70,1,4
414,2016,박정음,키움,좌익수,24,3,72.33333333333333,1,0,19,1,1,0.9520000000000001,0,0,0,0.0,0.309,263,223,45,69,5,3,4,92,26,5,2
418,2016,유재신,키움,좌익수,7,0,13.0,0,0,3,0,0,1.0,0,0,0,0.0,0.258,74,62,20,16,0,0,0,16,6,2,0
426,2016,강지광,키움,좌익수,16,7,70.0,0,0,13,0,0,1.0,0,0,0,0.0,0.19699999999999998,80,66,10,13,2,0,1,18,7,1,1
429,2016,홍성갑,키움,좌익수,11,8,59.0,0,0,13,0,0,1.0,0,0,0,0.0,0.226,68,62,4,14,0,1,0,16,7,0,0
441,2016,김재환,두산,좌익수,110,107,865.3333333333335,5,0,190,2,0,0.975,0,0,0,0.0,0.325,568,492,107,160,32,3,37,309,124,0,5
450,2016,박건우,두산,좌익수,55,31,291.6666666666667,2,0,63,2,0,0.97,0,0,0,0.0,0.335,540,484,95,162,36,4,20,266,83,4,5
457,2016,조수행,두산,좌익수,32,0,61.0,0,0,14,1,0,1.0,0,0,0,0.0,0.276,29,29,16,8,0,0,0,8,3,0,0
