,연도,선수이름,팀명,포지션,경기수,선발경기,이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루저지,도루저지율,타율,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이
848,2017,류지혁,두산,1루수,8,0,18.0,0,0,17,0,1,1.0,0,0,0,0.0,0.259,330,297,60,77,13,4,3,107,26,8,0
852,2017,에반스,두산,1루수,46,46,373.66666666666674,0,0,371,26,40,1.0,0,0,0,0.0,0.29600000000000004,581,514,82,152,19,0,27,252,90,0,3
858,2017,국해성,두산,1루수,4,0,9.333333333333334,0,0,7,1,1,1.0,0,0,0,0.0,0.209,96,86,15,18,3,0,3,30,17,0,1
864,2017,신성현,두산,1루수,14,9,71.0,0,0,64,11,9,1.0,0,0,0,0.0,0.16399999999999998,72,67,5,11,2,1,1,18,7,1,1
870,2017,김민혁,두산,1루수,7,1,18.0,0,0,16,0,0,1.0,0,0,0,0.0,0.19,21,21,1,4,2,0,0,6,2,0,0
876,2017,김문호,롯데,1루수,4,1,12.333333333333336,1,0,11,2,1,0.929,0,0,0,0.0,0.292,448,390,49,114,17,1,2,139,35,7,1
877,2017,이대호,롯데,1루수,116,114,935.6666666666665,8,0,898,59,92,0.992,0,0,0,0.0,0.32,608,540,73,173,13,0,34,288,111,0,3
896,2017,김상호,롯데,1루수,40,7,132.0,0,0,129,9,11,1.0,0,0,0,0.0,0.228,114,101,7,23,3,1,0,28,7,0,0
900,2017,황진수,롯데,1루수,15,0,29.66666666666667,0,0,31,2,3,1.0,0,0,0,0.0,0.29100000000000004,133,117,18,34,6,2,1,47,16,2,1
905,2017,정훈,롯데,1루수,11,3,32.666666666666664,1,0,27,2,4,0.9670000000000001,0,0,0,0.0,0.248,136,109,16,27,8,2,1,42,6,3,1
906,2017,최준석,롯데,1루수,20,18,143.0,1,0,134,9,11,0.993,0,0,0,0.0,0.29100000000000004,464,409,43,119,15,0,14,176,82,0,5
918,2017,러프,삼성,1루수,109,109,936.0,7,0,827,71,96,0.992,0,0,0,0.0,0.315,591,515,90,162,38,0,31,293,124,0,4
926,2017,조동찬,삼성,1루수,19,7,79.0,0,0,73,3,8,1.0,0,0,0,0.0,0.289,393,353,35,102,23,0,10,155,46,4,4
940,2017,이승엽,삼성,1루수,20,15,141.0,2,0,150,10,16,0.988,0,0,0,0.0,0.28,533,472,65,132,30,5,24,244,87,0,8
942,2017,김정혁,삼성,1루수,12,7,62.66666666666666,0,0,66,3,8,1.0,0,0,0,0.0,0.27399999999999997,91,84,15,23,5,0,0,28,13,0,1
949,2017,최영진,삼성,1루수,6,0,9.0,0,0,6,1,1,1.0,0,0,0,0.0,0.2,22,20,4,4,0,2,1,11,4,1,0
952,2017,로사리오,한화,1루수,105,102,883.3333333333335,10,0,831,53,95,0.9890000000000001,0,0,0,0.0,0.33899999999999997,510,445,100,151,30,1,37,294,111,0,5
974,2017,김회성,한화,1루수,25,15,135.0,1,0,129,8,11,0.993,0,0,0,0.0,0.235,103,85,10,20,4,0,3,33,13,1,2
981,2017,김주현,한화,1루수,16,8,76.0,2,0,87,6,5,0.9790000000000001,0,0,0,0.0,0.265,43,34,3,9,2,0,0,11,3,0,0
985,2017,김태균,한화,1루수,12,12,103.66666666666669,1,0,100,5,13,0.991,0,0,0,0.0,0.34,407,356,51,121,22,0,17,194,76,0,4
1000,2017,김주찬,KIA,1루수,88,75,635.6666666666666,5,0,572,43,71,0.992,0,0,0,0.0,0.309,478,440,78,136,39,2,12,215,70,2,1
1003,2017,서동욱,KIA,1루수,85,56,512.6666666666666,0,0,490,29,58,1.0,0,0,0,0.0,0.282,366,319,49,90,21,1,7,134,48,8,3
1007,2017,김주형,KIA,1루수,15,8,56.0,0,0,48,3,7,1.0,0,0,0,0.0,0.17,116,106,11,18,5,0,0,23,10,0,1
1018,2017,최원준,KIA,1루수,17,5,59.0,1,0,52,3,1,0.982,0,0,0,0.0,0.308,174,156,27,48,15,0,3,72,27,3,3
1035,2017,오태곤,KT,1루수,83,64,573.3333333333334,4,0,579,34,53,0.9940000000000001,0,0,0,0.0,0.28300000000000003,410,374,53,106,29,1,9,164,42,8,6
1047,2017,윤석민,KT,1루수,51,42,379.33333333333326,0,0,355,24,45,1.0,0,0,0,0.0,0.312,586,538,90,168,30,1,20,260,105,0,7
1052,2017,김동욱,KT,1루수,39,28,238.33333333333331,4,0,212,16,20,0.983,0,0,0,0.0,0.287,223,209,28,60,9,0,4,81,24,0,5
1058,2017,모넬,KT,1루수,25,23,195.66666666666663,4,0,200,12,29,0.981,0,0,0,0.0,0.165,105,85,10,14,4,0,2,24,9,0,2
1065,2017,남태혁,KT,1루수,10,5,39.333333333333336,2,0,32,1,4,0.943,0,0,0,0.0,0.25,68,60,8,15,1,0,2,22,11,0,1
1067,2017,유민상,KT,1루수,10,5,40.0,0,0,40,1,3,1.0,0,0,0,0.0,0.233,33,30,4,7,1,0,1,11,2,0,0
1069,2017,윤요섭,KT,1루수,7,4,32.0,1,0,27,1,2,0.966,0,0,0,0.0,0.231,43,39,6,9,1,0,2,16,6,0,0
1075,2017,양석환,LG,1루수,55,39,365.33333333333326,0,0,370,36,39,1.0,0,0,0,0.0,0.263,496,445,62,117,27,3,14,192,83,2,5
1082,2017,정성훈,LG,1루수,76,56,439.33333333333326,5,0,397,26,43,0.988,0,0,0,0.0,0.312,321,276,32,86,14,0,6,118,30,1,2
1085,2017,김재율,LG,1루수,55,30,316.6666666666667,2,0,278,22,25,0.993,0,0,0,0.0,0.304,198,181,21,55,9,0,6,82,28,4,1
1104,2017,로니,LG,1루수,17,17,140.0,1,0,130,9,9,0.993,0,0,0,0.0,0.278,93,79,7,22,5,0,3,36,12,0,2
1111,2017,서상우,LG,1루수,5,1,14.0,0,0,10,2,0,1.0,0,0,0,0.0,0.077,17,13,4,1,0,0,1,4,2,0,0
1117,2017,스크럭스,NC,1루수,98,98,867.6666666666665,9,0,791,43,83,0.9890000000000001,0,0,0,0.0,0.3,518,437,91,131,24,0,35,260,111,0,4
1133,2017,모창민,NC,1루수,44,34,283.0,1,0,272,16,24,0.997,0,0,0,0.0,0.312,527,474,64,148,25,3,17,230,90,3,9
1146,2017,조평호,NC,1루수,13,3,47.0,0,0,37,1,5,1.0,0,0,0,0.0,0.22699999999999998,52,44,4,10,3,0,1,16,4,1,0
1149,2017,조영훈,NC,1루수,13,9,73.0,1,0,83,6,9,0.9890000000000001,0,0,0,0.0,0.15,46,40,1,6,2,0,1,11,3,1,0
1159,2017,박정권,SK,1루수,103,81,692.0,7,0,667,67,75,0.991,0,0,0,0.0,0.256,345,305,37,78,14,1,16,142,51,0,5
1169,2017,나주환,SK,1루수,17,9,75.0,0,0,66,4,6,1.0,0,0,0,0.0,0.29100000000000004,452,419,69,122,24,1,19,205,65,8,1
1174,2017,한동민,SK,1루수,13,6,62.0,3,0,65,4,5,0.958,0,0,0,0.0,0.294,414,350,64,103,21,2,29,215,73,0,3
1176,2017,로맥,SK,1루수,49,32,306.3333333333333,1,0,323,16,29,0.997,0,0,0,0.0,0.242,416,359,58,87,19,0,31,199,64,0,1
1192,2017,최승준,SK,1루수,17,12,101.0,1,0,93,3,15,0.99,0,0,0,0.0,0.233,98,90,11,21,4,0,6,43,16,0,0
1204,2018,박병호,키움,1루수,101,101,841.6666666666665,11,0,821,57,77,0.988,0,0,0,0.0,0.345,488,400,88,138,20,0,43,287,112,0,3
1208,2018,김규민,키움,1루수,19,14,112.33333333333331,3,0,108,2,16,0.973,0,0,0,0.0,0.295,336,298,47,88,9,2,3,110,40,1,4
1211,2018,장영석,키움,1루수,53,21,256.3333333333333,1,0,245,14,30,0.996,0,0,0,0.0,0.22399999999999998,221,196,24,44,15,0,7,80,25,0,0
1224,2018,샌즈,키움,1루수,2,2,18.0,0,0,14,4,4,1.0,0,0,0,0.0,0.314,93,86,17,27,1,1,12,66,37,0,1
1227,2018,김태완,키움,1루수,8,6,46.66666666666666,0,0,57,2,7,1.0,0,0,0,0.0,0.19699999999999998,74,66,5,13,2,0,1,18,5,0,1
1237,2018,오재원,두산,1루수,8,6,60.0,1,0,60,2,7,0.9840000000000001,0,0,0,0.0,0.313,521,473,78,148,24,1,15,219,81,3,2
1240,2018,오재일,두산,1루수,115,107,939.6666666666665,4,0,878,53,92,0.996,0,0,0,0.0,0.27899999999999997,477,401,69,112,19,2,27,216,80,0,10
1246,2018,류지혁,두산,1루수,19,2,36.333333333333336,0,0,33,0,6,1.0,0,0,0,0.0,0.268,280,228,52,61,7,0,1,71,29,11,2
1249,2018,박세혁,두산,1루수,6,0,7.666666666666668,0,0,4,1,0,1.0,0,0,0,0.0,0.282,194,170,37,48,12,0,3,69,22,3,1
1260,2018,최주환,두산,1루수,15,10,87.0,0,0,89,2,10,1.0,0,0,0,0.0,0.33299999999999996,590,519,87,173,39,6,26,302,108,0,10
1271,2018,신성현,두산,1루수,9,6,48.33333333333334,1,0,44,5,7,0.98,0,0,0,0.0,0.16699999999999998,27,24,5,4,0,0,1,7,2,0,1
1272,2018,김민혁,두산,1루수,7,6,42.0,0,0,36,1,3,1.0,0,0,0,0.0,0.226,58,53,7,12,2,0,2,20,10,0,0
1280,2018,문규현,롯데,1루수,5,0,9.0,0,0,6,0,0,1.0,0,0,0,0.0,0.275,349,316,42,87,19,1,6,126,41,9,6
1282,2018,채태인,롯데,1루수,99,78,696.3333333333335,4,0,630,52,62,0.9940000000000001,0,0,0,0.0,0.293,420,376,44,110,18,0,15,173,75,1,4
1291,2018,이대호,롯데,1루수,48,46,368.0,3,0,339,35,39,0.992,0,0,0,0.0,0.33299999999999996,604,543,81,181,30,0,37,322,125,0,4
1293,2018,정훈,롯데,1루수,35,15,165.33333333333334,1,0,154,4,13,0.9940000000000001,0,0,0,0.0,0.305,194,174,33,53,10,1,7,86,26,0,3
1302,2018,이병규,롯데,1루수,8,5,38.333333333333336,0,0,31,1,2,1.0,0,0,0,0.0,0.273,257,198,31,54,11,1,10,97,39,0,2
1319,2018,이원석,삼성,1루수,6,5,47.0,0,0,36,6,1,1.0,0,0,0,0.0,0.301,543,479,74,144,30,1,20,236,93,0,5
1320,2018,러프,삼성,1루수,113,111,953.3333333333335,6,0,847,65,88,0.993,0,0,0,0.0,0.33,597,506,97,167,32,4,33,306,125,0,8
